stringID,sourceLang,targetLang,pos,description,sourceString,targetString
25,en,hmn,,,14 days in isolation,kaw nyob ib leeg 14 hnub
26,en,hmn,,,14 days quarantine,yus kaw yus tus kheej nyob ib leeg 14 hnub
27,en,hmn,,,2019 coronavirus,khaus laus nas vais lav 2019
28,en,hmn,,,2019 novel coronavirus,novel khaus laus nas vais lav 2019
29,en,hmn,,,2019-nCoV,2019-nCoV
30,en,hmn,,,2020 coronavirus,khaus laus nas vais lav 2019
31,en,hmn,,,2020 novel coronavirus,novel khaus laus nas vais lav 2020
33,en,hmn,,,about coronavirus,txog ntawm khaus laus nas vais lav
39,en,hmn,,,acute respiratory distress syndrome,tus yam ntxwv mob rau txoj hlab ua pa uas mob ceev
40,en,hmn,,,advanced hand sanitizer,tshuaj ntxuav tes hom zoo heev
41,en,hmn,,,Affected by coronavirus,Tau kis khaus laus nas vais lav
42,en,hmn,,,after exposure,tom qab nphav raug los sis ntsib
43,en,hmn,,,After the epidemic,Tom qab kev kis
44,en,hmn,,,After the outbreak,Tom qab kis mus lawm
47,en,hmn,,,airborne virus,kab mob kis tau saum huab cua
48,en,hmn,,,alcohol based hand sanitizer,tshuaj ntxuav tes uas muaj cawv
49,en,hmn,,,alcohol hand sanitizer,tshuaj ntxuav tes muaj cawv
51,en,hmn,,,alcohol-based hand sanitizer,tshuaj ntxuav tes uas muaj cawv
59,en,hmn,,,Anti-Corona virus spray,Tshuaj tsuag tiv thaiv-Khaus laus nas
60,en,hmn,,,antibacterial hand sanitizer,tshuaj ntxuav tes
61,en,hmn,,,ARDS,ARDS
64,en,hmn,,,avoid exposure,zam kom txhob nphav raug
65,en,hmn,,,be infected,kis tau kab mob lawm
75,en,hmn,,,Beware of coronavirus,Ceev faj txog khaus laus nas vais lav
76,en,hmn,,,bilateral interstitial pneumonia,kab mob ntsws o
77,en,hmn,,,CDC,CDC
78,en,hmn,,,Center for Disease Control,Lub Chaw Tswj Kab Mob
83,en,hmn,,,community spread,kis rau lub zej zog
84,en,hmn,,,compulsory quarantine,kev yuam kaw yus nyob yus ib leeg
85,en,hmn,,,contagious,kab mob sib kis
135,en,hmn,,,coronavirus,khaus laus nas vais lav
136,en,hmn,,,coronavirus (COVID-19),khaus laus nas vais lav (COVID-19)
137,en,hmn,,,coronavirus alert,ceeb toom txog khaus laus nas vais lav
139,en,hmn,,,coronavirus cases,cov xwm txheej txog khaus laus nas vais lav
141,en,hmn,,,coronavirus concerns,cov kev hnyav siab txog khaus laus nas vais lav
143,en,hmn,,,coronavirus crisis,xwm txheej kub ntxhov txog khaus laus nas vais lav
149,en,hmn,,,coronavirus disease,kab mob khaus laus nas vais lav
150,en,hmn,,,Coronavirus disease (COVID-19) outbreak,Kab mob khaus laus nas vais lav (COVID-19) kis mus
153,en,hmn,,,coronavirus early symptoms,cov yam ntxwv mob khaus laus nas vais lav thaum xub thawj
