stringID,sourceLang,targetLang,pos,description,sourceString,targetString
25,en,ku,,,14 days in isolation,14 rojên di cudakirinê de
26,en,ku,,,14 days quarantine,qarantînaya 14 rojan
27,en,ku,,,2019 coronavirus,vîrusa koronoyê 2019
28,en,ku,,,2019 novel coronavirus,vîrusa korona ya nûjen 2019
29,en,ku,,,2019-nCoV,2019-nCoV
30,en,ku,,,2020 coronavirus,vîrusa koronayê 2020
31,en,ku,,,2020 novel coronavirus,vîrusa korona ya nûjen 2020
33,en,ku,,,about coronavirus,derbarê vîrusa koronayê
39,en,ku,,,acute respiratory distress syndrome,sendroma tengezeriya akût respîrator
40,en,ku,,,advanced hand sanitizer,paqijkera dest a pêşketî
41,en,ku,,,Affected by coronavirus,Bi vîrusa koronayê bandor girtî
42,en,ku,,,after exposure,piştî tûşbûnê
43,en,ku,,,After the epidemic,Piştî epîdemîyê
44,en,ku,,,After the outbreak,Piştî şewbeyê
47,en,ku,,,airborne virus,vîrusa hewayê
48,en,ku,,,alcohol based hand sanitizer,paqijkera dest a bi alkol
49,en,ku,,,alcohol hand sanitizer,paqijkera dest a alkol
51,en,ku,,,alcohol-based hand sanitizer,paqijkera dest a bi-alkol
59,en,ku,,,Anti-Corona virus spray,Spreya dij-Korona
60,en,ku,,,antibacterial hand sanitizer,paqijkera dest a dijbakterî
61,en,ku,,,ARDS,ARDS
64,en,ku,,,avoid exposure,tûşbûnê dûr bimînin
65,en,ku,,,be infected,enfektebûn
75,en,ku,,,Beware of coronavirus,Haydarbûna bi vîrusa koronayê
76,en,ku,,,bilateral interstitial pneumonia,satilcana şeqbûyî ya dualî
77,en,ku,,,CDC,CDC
78,en,ku,,,Center for Disease Control,Navenda Kontrolkirina Nexweşiyê
83,en,ku,,,community spread,belavbûna civakî
84,en,ku,,,compulsory quarantine,qarantîna mecbûrî
85,en,ku,,,contagious,perok
135,en,ku,,,coronavirus,vîrusa koronayê
136,en,ku,,,coronavirus (COVID-19),vîrusa koronayê (COVID-19)
137,en,ku,,,coronavirus alert,hişyariya vîrusa koronayê
139,en,ku,,,coronavirus cases,bûyerên vîrusa koronayê
141,en,ku,,,coronavirus concerns,fikarên vîrusa koronayê
143,en,ku,,,coronavirus crisis,qeyrana vîrusa koronayê
149,en,ku,,,coronavirus disease,nexweşiya vîrusa koronayê
150,en,ku,,,Coronavirus disease (COVID-19) outbreak,Şewbeya vîrusa koronayê (COVID-19)
153,en,ku,,,coronavirus early symptoms,semptomên destpêkê yên vîrusa koronayê
155,en,ku,,,coronavirus epidemic,epîdemîya vîrusa koronayê
156,en,ku,,,coronavirus exposure,tûşbûna vîrusa koronayê
161,en,ku,,,coronavirus incubation,qurpketina vîrusa koronayê
162,en,ku,,,coronavirus incubation period,pardema qurpketinê ya vîrusa korona
163,en,ku,,,coronavirus infection,enfeksiyona vîrusa koronayê
168,en,ku,,,coronavirus map,nexşeya vîrusa koronayê
170,en,ku,,,coronavirus medicine,dermanê vîrusa koronayê
171,en,ku,,,coronavirus medicines,dermanên vîrusa koronayê
172,en,ku,,,coronavirus news,nûçeyên vîrusa koronayê
173,en,ku,,,coronavirus outbreak,şewbeya vîrusa koronayê
174,en,ku,,,coronavirus pandemic,pandemîya vîrusa koronayê
176,en,ku,,,coronavirus pneumonia,satilcana vîrusa koronayê
177,en,ku,,,coronavirus precautions,tewdîrên vîrusa koronayê
178,en,ku,,,coronavirus prevention,bergiriya vîrusa koronayê
179,en,ku,,,coronavirus protection,parastina vîrusa koronayê
180,en,ku,,,coronavirus quarantine,qarantînaya vîrusa koronayê
182,en,ku,,,coronavirus SOS Alert,Hişyariya SOS a vîrusa korona
183,en,ku,,,coronavirus spread,belavbûna vîrusa koronayê
184,en,ku,,,coronavirus symptoms,semptomên vîrusa koronayê
185,en,ku,,,coronavirus transmission,derbasbûna vîrusa koronayê
186,en,ku,,,coronavirus travel ban,qedexeya geryanê ya vîrusa koronayê
187,en,ku,,,coronavirus travel restrictions,sînorkirinên geryanê yên vîrusa koronayê
188,en,ku,,,coronavirus treatment,tedawiya vîrusa koronayê
190,en,ku,,,coronavirus update,rojanebûna vîrusa koronayê
191,en,ku,,,coronavirus vaccine,derziya vîrusa koronayê
192,en,ku,,,coronavirus vaccines,derziyên vîrusa koronayê
198,en,ku,,,covid cases,bûyerên covid
205,en,ku,,,covid early symptoms,semptomên destpêkê yên covidê
213,en,ku,,,covid incubation period,pardema qurpketinê ya covîdê
215,en,ku,,,covid international spread,belavbûna navnetewî ya covidê
216,en,ku,,,covid international travel,geryana navnetewî ya covîdê
217,en,ku,,,covid isolation,cudakirina covid
219,en,ku,,,covid map,nexşeya covid
220,en,ku,,,covid medicine,dermanê covid
221,en,ku,,,covid medicines,dermanên covid
222,en,ku,,,covid news,nûçeyên covid
223,en,ku,,,covid outbreak,şewbeya covid
224,en,ku,,,covid pandemic,pandemîya covid
225,en,ku,,,covid panic,panîka covid
228,en,ku,,,covid SOS Alert,Hişyariya SOS a covîdê
230,en,ku,,,covid symptoms,semptomên covid
231,en,ku,,,covid transmission,derbasbûna covid
232,en,ku,,,covid travel ban,qedexeya geryanê ya covidê
233,en,ku,,,covid travel restrictions,sînorkirinên geryanê yên covidê
234,en,ku,,,covid treatment,tedawiya covid
236,en,ku,,,covid vaccine,derziya covid
237,en,ku,,,covid vaccines,derziyên covid
242,en,ku,,,covid-19,covid-19
243,en,ku,,,covid-19 alert,hişyariya covid-19
244,en,ku,,,covid-19 cases,bûyerên covid-19
245,en,ku,,,covid-19 CDC,covid-19 CDC
246,en,ku,,,covid-19 contagious,peroka covid-19
247,en,ku,,,covid-19 cure,tedawiya covid-19
248,en,ku,,,covid-19 dangerous,xetereya covid-19
249,en,ku,,,covid-19 deadly,miriniya covid-19
250,en,ku,,,covid-19 death,mirina covid-19
251,en,ku,,,covid-19 deaths,mirinên covid-19
252,en,ku,,,covid-19 domestic travel,geryana navwelêt a covid-19
253,en,ku,,,covid-19 early symptoms,semptomên destpêkê yên covid-19
254,en,ku,,,covid-19 effects,bandorên covid-19
255,en,ku,,,covid-19 epidemic,epîdemîya covid-19
256,en,ku,,,covid-19 exposure,tûşbûna covid-19
257,en,ku,,,covid-19 fatal,mirdariya covid-19
258,en,ku,,,covid-19 fever,agirê covid-19
259,en,ku,,,covid-19 illness,nexweşiya covid-19
260,en,ku,,,covid-19 incubation,qurpketina covid-19
261,en,ku,,,covid-19 incubation period,pardema qurpketinê ya covid-19
262,en,ku,,,covid-19 infection,enfeksiyona covid-19
263,en,ku,,,covid-19 international spread,belavbûna navnetewî ya covid-19
264,en,ku,,,covid-19 international travel,geryana navnetewî ya covid-19
265,en,ku,,,covid-19 isolation,cudakirina covid-19
266,en,ku,,,covid-19 lockdown,tecrîta covid-19
267,en,ku,,,covid-19 map,nexşeya covid-19
268,en,ku,,,covid-19 medicine,dermanê covid-19
269,en,ku,,,covid-19 medicines,dermanên covid-19
270,en,ku,,,covid-19 news,nûçeyên covid-19
271,en,ku,,,covid-19 outbreak,şewbeya covid-19
272,en,ku,,,covid-19 pandemic,pandemîya covid-19
273,en,ku,,,covid-19 panic,panîka covid-19
275,en,ku,,,covid-19 precautions,tewdîrên covid-19
276,en,ku,,,covid-19 protection,parastina covid-19
277,en,ku,,,covid-19 quarantine,qarantînaya covid-19
278,en,ku,,,covid-19 SOS Alert,Hişyariya SOS a covid-19
279,en,ku,,,covid-19 spread,belavbûna covid-19
280,en,ku,,,covid-19 symptoms,semptomên covid-19
281,en,ku,,,covid-19 transmission,derbasbûna covid-19
282,en,ku,,,covid-19 travel ban,qedexeya geryanê ya covid-19
283,en,ku,,,covid-19 travel restrictions,sînorkirinên geryanê yên covid-19
284,en,ku,,,covid-19 treatment,tedawiya covid-19
285,en,ku,,,covid-19 uncontrolled spread,belavbûna nekontrolkirî ya covid-19
286,en,ku,,,covid-19 vaccine,derziya covid-19
