stringID,sourceLang,targetLang,pos,description,sourceString,targetString
1,en,el,adjective,"In the context of coronavirus (COVID-19): transmissible by direct or indirect contact with an infected person (describes the disease or the virus, not a person).",contagious,μολυσματική
2,en,el,noun,In the context of coronavirus (COVID-19): known cases of people who currently have the disease.,active cases,ενεργά κρούσματα
3,en,el,noun,In the context of coronavirus (COVID-19): cases of people infected with the virus which have been confirmed via medical testing.,confirmed cases,επιβεβαιωμένα κρούσματα
4,en,el,proper noun,"Short for ""Centers for Disease Control and Prevention"": a US federal agency under the Department of Health and Human Services, whose main goal is to protect public health and safety through the control and prevention of disease.",CDC,CDC
5,en,el,noun,"A formal name for the disease caused by the SARS-CoV-2 virus, responsible for the 2019/2020 global pandemic.",COVID-19,COVID-19
6,en,el,noun,In the context of coronavirus (COVID-19): a place where people can be tested for the virus.,COVID-19 testing center,εργαστήριο εξέτασης για COVID-19
7,en,el,noun,"An informal name for the SARS-CoV-2 virus (also known as ""novel coronavirus""), responsible for the 2019/2020 global pandemic of COVID-19 (the disease caused by the virus). Sometimes refers to the entire category of coronaviruses, of which SARS-CoV-2 is just one example.",coronavirus,κορονοϊός
8,en,el,noun,"In the context of coronavirus (COVID-19): a mask covering the nose, mouth and/or eyes of the wearer, intended to protect the wearer from spreading or contracting pathogens.",face mask,μάσκα προσώπου
9,en,el,noun,"In the context of coronavirus (COVID-19): can be a person, such as a doctor, but also an organization, such as a hospital or insurance company.",healthcare provider,πάροχος υγειονομικής περίθαλψης
10,en,el,noun,"In the context of coronavirus (COVID-19): a person who works in healthcare, such as a doctor or therapist.",healthcare professional,επαγγελματίας υγείας
11,en,el,noun,"In the context of coronavirus (COVID-19): the practice of cleaning one's hands, e.g. with water and soap, in order to get rid of the virus and other pathogens.",hand-washing,πλύσιμο χεριών
12,en,el,noun,In the context of coronavirus (COVID-19): the period of time between infection and the appearance of symptoms of the disease.,incubation period,περίοδος επώασης
13,en,el,noun,In the context of coronavirus (COVID-19): the practice of separating sick people from healthy people to prevent the spread of disease.,isolation,απομόνωση
14,en,el,noun,In the context of the coronavirus (COVID-19): the practice of restricting the movement of healthy people who may have been exposed to the virus to see if they become ill.,quarantine,καραντίνα
15,en,el,verb,In the context of the coronavirus (COVID-19): to restrict the movement of healthy people who may have been exposed to the virus to see if they become ill.,quarantine,καραντίνα
16,en,el,proper noun,"Short for ""National Institutes of Health Agency"": the primary US government agency responsible for biomedical and public health research; part of the United States Department of Health and Human Services.",NIH,NIH
17,en,el,noun,"In the context of coronavirus (COVID-19): being within a close distance (1-2m) of another person, not necessarily having actual physical contact. Close contact is one possible way for the virus to spread from person to person.",close contact,κοντινή απόσταση
18,en,el,noun,In the context of coronavirus (COVID-19): the process of the virus spreading from person to person.,transmission,μετάδοση
19,en,el,noun,In the context of coronavirus (COVID-19): cases of people infected with the virus which have resulted in the end of the infected person's life.,deaths,θάνατοι
20,en,el,noun,In the context of coronavirus (COVID-19): a place where people can be tested for the virus.,testing center,εργαστήριο εξέτασης
21,en,el,verb,"In the context of the coronavirus (COVID-19): to infect new people, in a particular area or globally.",spread,διάδοση
22,en,el,verb,A header for a set of five recommendations surfaced to users looking for coronavirus tips. See: https://www.google.com/search?q=coronavirus+tips&fbx=dothefive,Do the Five,Πέντε ενέργειες που πρέπει να κάνετε
23,en,el,proper noun,"A specialized agency of the United Nations that is concerned with world public health. Abbreviated as ""WHO"". See: https://en.wikipedia.org/wiki/World_Health_Organization",World Health Organization,Παγκόσμιος Οργανισμός Υγείας
24,en,el,proper noun,"Short for ""World Health Organization"": a specialized agency of the United Nations that is concerned with world public health. See: https://en.wikipedia.org/wiki/World_Health_Organization",WHO,ΠΟΥ
25,en,el,,,14 days in isolation,14 ημέρες σε απομόνωση
26,en,el,,,14 days quarantine,14 ημέρες καραντίνα
27,en,el,,,2019 coronavirus,2019 κορωνοϊός
28,en,el,,,2019 novel coronavirus,2019 νέος κορωνοϊός
29,en,el,,,2019-nCoV,2019-nCov
30,en,el,,,2020 coronavirus,2020 κορωνοϊός
31,en,el,,,2020 novel coronavirus,2020 νέος κορωνοϊός
33,en,el,,,about coronavirus,σχετικά με τον κορωνοϊό
39,en,el,,,acute respiratory distress syndrome,σύνδρομο οξείας αναπνευστικής δυσχέρειας
40,en,el,,,advanced hand sanitizer,εξελιγμένο απολυμαντικό χεριών
41,en,el,,,Affected by coronavirus,Πλήττονται από κορωνοϊό
42,en,el,,,after exposure,μετά την έκθεση
43,en,el,,,After the epidemic,Μετά την επιδημία
44,en,el,,,After the outbreak,Μετά την έξαρση
47,en,el,,,airborne virus,αερομεταφερόμενος ιός
48,en,el,,,alcohol based hand sanitizer,απολυμαντικό χεριών με βάση την αλκοόλη
49,en,el,,,alcohol hand sanitizer,απολυμαντικό χεριών με αλκοόλη
51,en,el,,,alcohol-based hand sanitizer,απολυμαντικό χεριών με βάση αλκοόλη
59,en,el,,,Anti-Corona virus spray,Σπρέι ενάντια στον κορωνοϊό
60,en,el,,,antibacterial hand sanitizer,αντιβακτηριδιακό απολυμαντικό χεριών
61,en,el,,,ARDS,ARDS
64,en,el,,,avoid exposure,αποφύγετε την έκθεση
65,en,el,,,be infected,μολύνονται
75,en,el,,,Beware of coronavirus,Προσέχετε τον κορωνοϊό
76,en,el,,,bilateral interstitial pneumonia,διμερής διάμεση πνευμονία
77,en,el,,,CDC,CDC
78,en,el,,,Center for Disease Control,Κέντρο Ελέγχου Ασθενειών
83,en,el,,,community spread,διασπορά στην κοινότητα
84,en,el,,,compulsory quarantine,υποχρεωτική καραντίνα
85,en,el,,,contagious,μεταδοτικός
135,en,el,,,coronavirus,κορωνοϊός
136,en,el,,,coronavirus (COVID-19),κορωνοϊός (COVID-19)
137,en,el,,,coronavirus alert,ειδοποίηση για τον κορωνοϊό
139,en,el,,,coronavirus cases,κρούσματα κορωνοϊού
141,en,el,,,coronavirus concerns,ανησυχίες για τον κορωνοϊό
143,en,el,,,coronavirus crisis,κρίση κορωνοϊού
149,en,el,,,coronavirus disease,νόσος κορωνοϊού
150,en,el,,,Coronavirus disease (COVID-19) outbreak,Έξαρση νόσου του κορωνοϊού (COVID-19)
153,en,el,,,coronavirus early symptoms,πρώτα συμπτώματα κορωνοϊού
155,en,el,,,coronavirus epidemic,επιδημία κορωνοϊού
156,en,el,,,coronavirus exposure,έκθεση στον κορωνοϊό
161,en,el,,,coronavirus incubation,επώαση κορωνοϊού
162,en,el,,,coronavirus incubation period,περίοδος επώασης κορωνοϊού
163,en,el,,,coronavirus infection,μόλυνση από κορωνοϊό
168,en,el,,,coronavirus map,χάρτης κορωνοϊού
170,en,el,,,coronavirus medicine,φάρμακο για τον κορωνοϊό
171,en,el,,,coronavirus medicines,φάρμακα για τον κορωνοϊό
172,en,el,,,coronavirus news,ειδήσεις για τον κορωνοϊό
173,en,el,,,coronavirus outbreak,έξαρση κορωνοϊού
174,en,el,,,coronavirus pandemic,πανδημία κορωνοϊού
176,en,el,,,coronavirus pneumonia,πνευμονία από κορωνοϊό
177,en,el,,,coronavirus precautions,προφυλάξεις για τον κορωνοϊό
178,en,el,,,coronavirus prevention,πρόληψη κορωνοϊού
179,en,el,,,coronavirus protection,προστασία από τον κορωνοϊό
180,en,el,,,coronavirus quarantine,καραντίνα λόγω κορωνοϊού
182,en,el,,,coronavirus SOS Alert,κορωνοϊός SOS Ειδοποίηση
