stringID,sourceLang,targetLang,pos,description,sourceString,targetString
xx_1051,th,en,,,พรกฉุกเฉิน,Emergency decree
xx_1052,th,en,,,กรมควบคุมโรค,Department of Disease Control
xx_1053,th,en,,,เราไม่ทิ้งกัน,We stand together
xx_1054,th,en,,,อาการโควิด,COVID symptom
xx_1055,th,en,,,ชุดตรวจโควิด,COVID test kit
xx_1056,th,en,,,หน้ากากอนามัย,Face mask
xx_1057,th,en,,,ยกเลิกทัวร์,Cancel tour
xx_1058,th,en,,,พักงาน,Furlough
xx_1059,th,en,,,พักชำระหนี้,Suspend debt payment
xx_1060,th,en,,,พื้นที่เสี่ยง,Risk area
xx_1061,th,en,,,ประกาศเคอร์ฟิว,Announce curfew
xx_1062,th,en,,,เยียวยาโควิด,COVID benefit
xx_1063,th,en,,,ยอดผู้ติดเชื้อ,Number of infected people
xx_1064,th,en,,,ประกันโควิด,COVID insurance
xx_1065,th,en,,,เยียวยา5000,5000 benefit
xx_1066,th,en,,,ปิดเมือง,Lock-down
xx_1067,th,en,,,ดาราติดโควิด,COVID-infected celebrity
xx_1068,th,en,,,ปิดห้าง,Close department store
xx_1069,th,en,,,หน้ากากแพง,Expensive face mask
xx_1070,th,en,,,รับเน็ตฟรี,Get free internet
xx_1071,th,en,,,กักตัว,Self-isolate
xx_1072,th,en,,,โควิดระยะ3,Phase 3 COVID
xx_1073,th,en,,,เรียนออนไลน์,Learn online
xx_1074,th,en,,,ผลตรวจโควิด,COVID test result
xx_1075,th,en,,,กลุ่มเสี่ยง,Risk group
xx_1076,th,en,,,กักตัว14วัน,Quarantine for 14 days
xx_1077,th,en,,,เว้นระยะห่าง,Social distance
xx_1078,th,en,,,สถานการณ์โควิด,COVID situation
xx_1079,th,en,,,ติดเชื้อโควิด,COVID-infected
xx_1080,th,en,,,ป้องกันโควิด,Prevent COVID
xx_1081,th,en,,,ผู้ติดเชื้อ,Infected person
xx_1082,th,en,,,เจลแอลกอฮอล์,Alcohol gel
xx_1083,th,en,,,ล้างมือถูกวิธี,Wash hands correctly
xx_1084,th,en,,,เจลล้างมือ,Hand gel
xx_1085,th,en,,,ตรวจคัดกรอง,Screening test
xx_1086,th,en,,,วัคซีน,Vaccine
xx_1087,th,en,,,ฟ้าทะลายโจร,Andrographis paniculata
xx_1088,th,en,,,น้ำยาฆ่าเชื้อ,Disinfectant solution
xx_1089,th,en,,,ทำงานที่บ้าน,Work from home
xx_1090,th,en,,,ตรวจเชื้อโควิด,COVID test
xx_1091,th,en,,,คืนตั๋ว,Return ticket
xx_1092,th,en,,,ขอคืนเงิน,Request refund
xx_1093,th,en,,,ยกเลิกตั๋ว,Cancel ticket
xx_1094,th,en,,,ยกเลิกการจอง,Cancel reservation
xx_1095,th,en,,,ยกเลิกเที่ยวบิน,Cancel flight
xx_1096,th,en,,,คืนค่าโดยสาร,Refund fare
xx_1097,th,en,,,คืนเงินค่าตั๋ว,Refund ticket
xx_1098,th,en,,,ยกเลิกทัวร์,Cancel trip
xx_1099,th,en,,,งดเดินทาง,Refrain from travelling
xx_1100,th,en,,,หยุดบิน,Suspend flight
