stringID,sourceLang,targetLang,pos,description,sourceString,targetString
1,en,sv,adjective,"In the context of coronavirus (COVID-19): transmissible by direct or indirect contact with an infected person (describes the disease or the virus, not a person).",contagious,smittsam
2,en,sv,noun,In the context of coronavirus (COVID-19): known cases of people who currently have the disease.,active cases,aktiva fall
3,en,sv,noun,In the context of coronavirus (COVID-19): cases of people infected with the virus which have been confirmed via medical testing.,confirmed cases,bekräftade fall
4,en,sv,proper noun,"Short for ""Centers for Disease Control and Prevention"": a US federal agency under the Department of Health and Human Services, whose main goal is to protect public health and safety through the control and prevention of disease.",CDC,CDC (USA:s smittskyddsmyndighet)
5,en,sv,noun,"A formal name for the disease caused by the SARS-CoV-2 virus, responsible for the 2019/2020 global pandemic.",COVID-19,covid-19
6,en,sv,noun,In the context of coronavirus (COVID-19): a place where people can be tested for the virus.,COVID-19 testing center,testcenter för COVID-19
7,en,sv,noun,"An informal name for the SARS-CoV-2 virus (also known as ""novel coronavirus""), responsible for the 2019/2020 global pandemic of COVID-19 (the disease caused by the virus). Sometimes refers to the entire category of coronaviruses, of which SARS-CoV-2 is just one example.",coronavirus,coronavirus
8,en,sv,noun,"In the context of coronavirus (COVID-19): a mask covering the nose, mouth and/or eyes of the wearer, intended to protect the wearer from spreading or contracting pathogens.",face mask,munskydd
9,en,sv,noun,"In the context of coronavirus (COVID-19): can be a person, such as a doctor, but also an organization, such as a hospital or insurance company.",healthcare provider,vårdgivare
10,en,sv,noun,"In the context of coronavirus (COVID-19): a person who works in healthcare, such as a doctor or therapist.",healthcare professional,vårdpersonal
11,en,sv,noun,"In the context of coronavirus (COVID-19): the practice of cleaning one's hands, e.g. with water and soap, in order to get rid of the virus and other pathogens.",hand-washing,handtvätt
12,en,sv,noun,In the context of coronavirus (COVID-19): the period of time between infection and the appearance of symptoms of the disease.,incubation period,inkubationstid
13,en,sv,noun,In the context of coronavirus (COVID-19): the practice of separating sick people from healthy people to prevent the spread of disease.,isolation,isolering
14,en,sv,noun,In the context of the coronavirus (COVID-19): the practice of restricting the movement of healthy people who may have been exposed to the virus to see if they become ill.,quarantine,karantän
15,en,sv,verb,In the context of the coronavirus (COVID-19): to restrict the movement of healthy people who may have been exposed to the virus to see if they become ill.,quarantine,karantän
16,en,sv,proper noun,"Short for ""National Institutes of Health Agency"": the primary US government agency responsible for biomedical and public health research; part of the United States Department of Health and Human Services.",NIH,NIH (USA:s folkhälsomyndighet)
17,en,sv,noun,"In the context of coronavirus (COVID-19): being within a close distance (1-2m) of another person, not necessarily having actual physical contact. Close contact is one possible way for the virus to spread from person to person.",close contact,närkontakt
18,en,sv,noun,In the context of coronavirus (COVID-19): the process of the virus spreading from person to person.,transmission,överföring
19,en,sv,noun,In the context of coronavirus (COVID-19): cases of people infected with the virus which have resulted in the end of the infected person's life.,deaths,dödsfall
20,en,sv,noun,In the context of coronavirus (COVID-19): a place where people can be tested for the virus.,testing center,testcenter
21,en,sv,verb,"In the context of the coronavirus (COVID-19): to infect new people, in a particular area or globally.",spread,spridning
22,en,sv,verb,A header for a set of five recommendations surfaced to users looking for coronavirus tips. See: https://www.google.com/search?q=coronavirus+tips&fbx=dothefive,Do the Five,Fem saker att tänka på
23,en,sv,proper noun,"A specialized agency of the United Nations that is concerned with world public health. Abbreviated as ""WHO"". See: https://en.wikipedia.org/wiki/World_Health_Organization",World Health Organization,Världshälsoorganisationen
24,en,sv,proper noun,"Short for ""World Health Organization"": a specialized agency of the United Nations that is concerned with world public health. See: https://en.wikipedia.org/wiki/World_Health_Organization",WHO,WHO
25,en,sv,,,14 days in isolation,14 dagar i isolering
26,en,sv,,,14 days quarantine,14 dagars karantän
27,en,sv,,,2019 coronavirus,2019 coronavirus
28,en,sv,,,2019 novel coronavirus,2019 nytt coronavirus
29,en,sv,,,2019-nCoV,2019-nCoV
30,en,sv,,,2020 coronavirus,2020 coronavirus
31,en,sv,,,2020 novel coronavirus,2020 nytt coronavirus
33,en,sv,,,about coronavirus,om coronavirus
39,en,sv,,,acute respiratory distress syndrome,akut respiratoriskt distress-syndrom
40,en,sv,,,advanced hand sanitizer,avancerad handsprit
41,en,sv,,,Affected by coronavirus,Påverkad av coronavirus
42,en,sv,,,after exposure,efter exponering
43,en,sv,,,After the epidemic,Efter epidemin
44,en,sv,,,After the outbreak,Efter utbrottet
47,en,sv,,,airborne virus,luftburet virus
