stringID,sourceLang,targetLang,pos,description,sourceString,targetString
xx_1301,fa,en,,,دوره نقاهت کرونا,Recovery period for Corona
xx_1302,fa,en,,,نوشیدن مایعات,Drinking fluids
xx_1303,fa,en,,,تقویت سیستم ایمنی,Boosting the immune system
xx_1304,fa,en,,,تأثیر ویتامین D روی کرونا,The effect of Vitamin D on Corona
xx_1305,fa,en,,,ژنوم RNA معمولی ویروس کرونا,Common RNA genome in the Corona virus
xx_1306,fa,en,,,اثر ماده «K22»,"The effect of compound ""K22"""
xx_1307,fa,en,,,غربالگری بیماری COVID-19,COVID-19 patient screening
xx_1308,fa,en,,,اهمیت ماسک,The importance of masks
xx_1309,fa,en,,,اثر اشعه فرابنفش روی کرونا,The effect of ultraviolet radiation on Corona
xx_1310,fa,en,,,اثر ویتامین C روی کرونا,The effect of Vitamin C on Corona
xx_1311,fa,en,,,علائم ویروس کرونا,Corona virus science
xx_1312,fa,en,,,تب، سرفه خشک,"fever, dry cough"
xx_1313,fa,en,,,شستن دست با آب صابون,Washing hands with soap and water
xx_1314,fa,en,,,رعایت فاصله 1 متر,Observing a distance of 1 meter
xx_1315,fa,en,,,دست نزدن به چشم بینی,Not touching your eyes and nose
xx_1316,fa,en,,,افراد مستعد به بیماری کرونا,People prone to the Corona disease
xx_1317,fa,en,,,سالمند خانم باردار کودکان,"Elderly, pregnant women, children"
xx_1318,fa,en,,,پوشاندن دهان بینی هنگام عطسه,Covering the mouth and nose when sneezing
xx_1319,fa,en,,,خودداری از تماس و روبوسی,Avoidance of contact and kissing
xx_1320,fa,en,,,هنگام بیماری در خانه بمانید,While staying at home during the illness
xx_1321,fa,en,,,انتقال از انسان به حیوان,Transfer from humans to animals
xx_1322,fa,en,,,علت ابتلای بیشتر ایتالیا,The cause of the majority of cases in Italy
xx_1323,fa,en,,,مصرف زیاد آنتی‌بیوتیک,High level of use of antibiotics
xx_1324,fa,en,,,کووید 19,Covid-19
xx_1325,fa,en,,,کرونا و ماسک N95,Corona and the N95 mask
xx_1328,fa,en,,,شیوع جهانی ویروس کرونا,Global spread of the Corona virus
xx_1329,fa,en,,,منابع انتقال ویروس,Transfer sources of the virus
xx_1330,fa,en,,,بیماری تنفسی حاد (کرونا ویروس),Acute respiratory disease (Corona virus)
xx_1331,fa,en,,,لغو سفرهای غیر ضروری,Cancellation of unnecessary trips
xx_1332,fa,en,,,ضد عفونی کردن فرودگاه,Disinfection of the airport
xx_1333,fa,en,,,با سرماخوردگی سفر نکنید,Do not travel with a cold
xx_1334,fa,en,,,اطلاع به خدمه,Inform the crew
xx_1335,fa,en,,,ماسک دستکش پد الکلی,"masks, gloves, alcoholic wipes"
xx_1336,fa,en,,,از دست دادن بپرهیزید,Avoid shaking hands
xx_1337,fa,en,,,قبل از سفر واکسن بزنید,Vaccinate before travelling
xx_1338,fa,en,,,عدم تجمع,No gatherings
xx_1339,fa,en,,,نرفتن به سرویس بهداشتی هواپیما,Avoid going to the toilet on the airplane
xx_1340,fa,en,,,انتخاب هواپیماهای جدیدتر,Selection of newer aircraft
xx_1341,fa,en,,,اجرای طرح فاصله گذاری اجتماعی,Implementation of a social distancing plan
xx_1342,fa,en,,,همکاری همگانی در برابر کرونا,Public cooperation against Corona
xx_1343,fa,en,,,ساخت واکسن داروی ضد کرونا,Development of an anti-Corona vaccine
xx_1344,fa,en,,,بیمه بیکاری برای کارگران,Workers' unemployment insurance
xx_1345,fa,en,,,طرح غربالگری اتباع خارجی,Screening plan for foreign nationals
xx_1346,fa,en,,,اقدامات آموزش و پرورش,Education measures
xx_1347,fa,en,,,آماده بودن تمام تخت‌های بیمارستانی,Preparation of all hospital beds
xx_1348,fa,en,,,ستاد ملی مقابله با کرونا,National Headquarters for Corona
xx_1349,fa,en,,,جبران خدمات کادر پزشکی,Compensation for services of medical staff
xx_1350,fa,en,,,سازمان جهانی بهداشت و ایران,World Health Organization and Iran
