stringID,sourceLang,targetLang,pos,description,sourceString,targetString
25,en,gd,,,14 days in isolation,cola-deug air leth-oireachd
26,en,gd,,,14 days quarantine,cola-deug de chuarantain
27,en,gd,,,2019 coronavirus,coròna-bhìoras 2019
28,en,gd,,,2019 novel coronavirus,coròna-bhìoras ùr-nodha 2019
29,en,gd,,,2019-nCoV,2019-nCoV
30,en,gd,,,2020 coronavirus,coròna-bhìoras 2020
31,en,gd,,,2020 novel coronavirus,coròna-bhìoras ùr-nodha 2020
33,en,gd,,,about coronavirus,mu dhèidhinn a' choròna-bhìorais
39,en,gd,,,acute respiratory distress syndrome,sionndrom èiginn-analachaidh geur
40,en,gd,,,advanced hand sanitizer,stuth-slàinteachaidh làimhe adhartach
41,en,gd,,,Affected by coronavirus,Fo bhuaidh a' choròna-bhìorais
42,en,gd,,,after exposure,an dèidh leigeil ris
43,en,gd,,,After the epidemic,An dèidh a' ghalair-sgaoilte
44,en,gd,,,After the outbreak,An dèidh an taomaidh
47,en,gd,,,airborne virus,bhìoras air iteal
48,en,gd,,,alcohol based hand sanitizer,stuth-slàinteachaidh làimhe stèidhichte air alcol
49,en,gd,,,alcohol hand sanitizer,stuth-slàinteachaidh làimhe le alcol
51,en,gd,,,alcohol-based hand sanitizer,stuth-slàinteachaidh làimhe stèidhichte air alcol
59,en,gd,,,Anti-Corona virus spray,Spràidh an aghaidh a' choròna-bhìoraos
60,en,gd,,,antibacterial hand sanitizer,stuth-slàinteachaidh làimhe an aghaidh lobhagan
61,en,gd,,,ARDS,ARDS
64,en,gd,,,avoid exposure,seachain leigeil ris
65,en,gd,,,be infected,galar gabhaltach air cuideigin
75,en,gd,,,Beware of coronavirus,An aire ron choròna-bhìorais
76,en,gd,,,bilateral interstitial pneumonia,fiabhras-clèibhe eadar-uidheachd dà-thaobhach
77,en,gd,,,CDC,CDC
78,en,gd,,,Center for Disease Control,Ionad Smachd Thinneasan
83,en,gd,,,community spread,sgaoileadh sa choimhearsnachd
84,en,gd,,,compulsory quarantine,cuarantain èigneachail
85,en,gd,,,contagious,gabhaltach
135,en,gd,,,coronavirus,coròna-bhìoras
136,en,gd,,,coronavirus (COVID-19),coròna-bhìoras (COVID-19)
137,en,gd,,,coronavirus alert,rabhadh a' choròna-bhìorais
139,en,gd,,,coronavirus cases,euslaintich air a bheil an coròna-bhìoras
141,en,gd,,,coronavirus concerns,draghan mun choròna-bhìoras
143,en,gd,,,coronavirus crisis,èiginn a' choròna-bhìorais
149,en,gd,,,coronavirus disease,tinneas a' choròna-bhìoras
