stringID,sourceLang,targetLang,pos,description,sourceString,targetString
1,en,zu,adjective,"In the context of coronavirus (COVID-19): transmissible by direct or indirect contact with an infected person (describes the disease or the virus, not a person).",contagious,iyathelelana
2,en,zu,noun,In the context of coronavirus (COVID-19): known cases of people who currently have the disease.,active cases,izigameko ezisaqhubela
3,en,zu,noun,In the context of coronavirus (COVID-19): cases of people infected with the virus which have been confirmed via medical testing.,confirmed cases,izigameko eziqinisekisiwe
4,en,zu,proper noun,"Short for ""Centers for Disease Control and Prevention"": a US federal agency under the Department of Health and Human Services, whose main goal is to protect public health and safety through the control and prevention of disease.",CDC,I-CDC
5,en,zu,noun,"A formal name for the disease caused by the SARS-CoV-2 virus, responsible for the 2019/2020 global pandemic.",COVID-19,I-COVID-19
6,en,zu,noun,In the context of coronavirus (COVID-19): a place where people can be tested for the virus.,COVID-19 testing center,Isikhungo sokuhlolela i-COVID-19
7,en,zu,noun,"An informal name for the SARS-CoV-2 virus (also known as ""novel coronavirus""), responsible for the 2019/2020 global pandemic of COVID-19 (the disease caused by the virus). Sometimes refers to the entire category of coronaviruses, of which SARS-CoV-2 is just one example.",coronavirus,i-coronavirus
8,en,zu,noun,"In the context of coronavirus (COVID-19): a mask covering the nose, mouth and/or eyes of the wearer, intended to protect the wearer from spreading or contracting pathogens.",face mask,imaski yobuso
9,en,zu,noun,"In the context of coronavirus (COVID-19): can be a person, such as a doctor, but also an organization, such as a hospital or insurance company.",healthcare provider,umhlinzeki wokunakekelwa kwezempilo
10,en,zu,noun,"In the context of coronavirus (COVID-19): a person who works in healthcare, such as a doctor or therapist.",healthcare professional,uchwepheshe wezempilo
11,en,zu,noun,"In the context of coronavirus (COVID-19): the practice of cleaning one's hands, e.g. with water and soap, in order to get rid of the virus and other pathogens.",hand-washing,ukugeza izandla
12,en,zu,noun,In the context of coronavirus (COVID-19): the period of time between infection and the appearance of symptoms of the disease.,incubation period,isikhathi sokuvuthwa
13,en,zu,noun,In the context of coronavirus (COVID-19): the practice of separating sick people from healthy people to prevent the spread of disease.,isolation,ukuqhelanisa
14,en,zu,noun,In the context of the coronavirus (COVID-19): the practice of restricting the movement of healthy people who may have been exposed to the virus to see if they become ill.,quarantine,ukugonqa
15,en,zu,verb,In the context of the coronavirus (COVID-19): to restrict the movement of healthy people who may have been exposed to the virus to see if they become ill.,quarantine,ukugonqa
16,en,zu,proper noun,"Short for ""National Institutes of Health Agency"": the primary US government agency responsible for biomedical and public health research; part of the United States Department of Health and Human Services.",NIH,I-NIH
17,en,zu,noun,"In the context of coronavirus (COVID-19): being within a close distance (1-2m) of another person, not necessarily having actual physical contact. Close contact is one possible way for the virus to spread from person to person.",close contact,ukusondelana
18,en,zu,noun,In the context of coronavirus (COVID-19): the process of the virus spreading from person to person.,transmission,ukudlulisa
19,en,zu,noun,In the context of coronavirus (COVID-19): cases of people infected with the virus which have resulted in the end of the infected person's life.,deaths,abashonile
20,en,zu,noun,In the context of coronavirus (COVID-19): a place where people can be tested for the virus.,testing center,isikhungo sokuhlola
21,en,zu,verb,"In the context of the coronavirus (COVID-19): to infect new people, in a particular area or globally.",spread,ukusabalala
22,en,zu,verb,A header for a set of five recommendations surfaced to users looking for coronavirus tips. See: https://www.google.com/search?q=coronavirus+tips&fbx=dothefive,Do the Five,Yenza Izinto Ezinhlanu
23,en,zu,proper noun,"A specialized agency of the United Nations that is concerned with world public health. Abbreviated as ""WHO"". See: https://en.wikipedia.org/wiki/World_Health_Organization",World Health Organization,I-World Health Organization
24,en,zu,proper noun,"Short for ""World Health Organization"": a specialized agency of the United Nations that is concerned with world public health. See: https://en.wikipedia.org/wiki/World_Health_Organization",WHO,I-WHO
25,en,zu,,,14 days in isolation,izinsuku ezingu-14 zokuzihlukanisa
26,en,zu,,,14 days quarantine,ukuzivalela izinsuku ezingu-14
27,en,zu,,,2019 coronavirus,2019 coronavirus
28,en,zu,,,2019 novel coronavirus,i-novel coronavirus ka-2019
29,en,zu,,,2019-nCoV,2019-nCoV
30,en,zu,,,2020 coronavirus,2020 coronavirus
31,en,zu,,,2020 novel coronavirus,i-novel coronavirus ka-2020
33,en,zu,,,about coronavirus,mayelana ne-coronavirus
39,en,zu,,,acute respiratory distress syndrome,isifo sengcindezi ephathelene nenkinga yokuphefumula engamahlalakhona
40,en,zu,,,advanced hand sanitizer,isanithayiza yesandla ethuthukisiwe
41,en,zu,,,Affected by coronavirus,Abathintwe i-coronavirus
42,en,zu,,,after exposure,ngemva kokuchayeka
43,en,zu,,,After the epidemic,Ngemva komqedazwe
44,en,zu,,,After the outbreak,Ngemva kokubheduka
47,en,zu,,,airborne virus,igciwane elitholakala ngomoya
48,en,zu,,,alcohol based hand sanitizer,isanithayiza yesandla esebenzisa i-alcohol
49,en,zu,,,alcohol hand sanitizer,isanithayiza yesandla ene-alcohol
51,en,zu,,,alcohol-based hand sanitizer,isanithayiza yesandla esebenzisa i-alcohol
59,en,zu,,,Anti-Corona virus spray,Isifutho esilwa negciwane le-Corona
60,en,zu,,,antibacterial hand sanitizer,isanithayiza yesandla elwa namagciwane
61,en,zu,,,ARDS,I-ARDS
64,en,zu,,,avoid exposure,gwema ukuchayeka
65,en,zu,,,be infected,utheleleke
75,en,zu,,,Beware of coronavirus,Qapha i-coronavirus
76,en,zu,,,bilateral interstitial pneumonia,i-bilateral interstitial pneumonia
77,en,zu,,,CDC,I-CDC
78,en,zu,,,Center for Disease Control,Isikhungo Sokulawulwa Kwesifo
83,en,zu,,,community spread,ukubhebhetheka emphakathini
84,en,zu,,,compulsory quarantine,ukuzivalela okuyimpoqo
85,en,zu,,,contagious,iyathathelana
135,en,zu,,,coronavirus,i-coronavirus
136,en,zu,,,coronavirus (COVID-19),i-coronavirus (COVID-19)
137,en,zu,,,coronavirus alert,isixwayiso se-coronavirus
139,en,zu,,,coronavirus cases,izigameko ze-coronavirus
141,en,zu,,,coronavirus concerns,ukukhathazeka nge-coronavirus
143,en,zu,,,coronavirus crisis,isimo esibucayi se-coronavirus
149,en,zu,,,coronavirus disease,isifo se-coronavirus
150,en,zu,,,Coronavirus disease (COVID-19) outbreak,Ukubheduka kwesifo se-coronavirus (COVID-19)
153,en,zu,,,coronavirus early symptoms,izimpawu zokuqala ze-coronavirus
155,en,zu,,,coronavirus epidemic,umqedazwe we-coronavirus
156,en,zu,,,coronavirus exposure,ukuchayeka ku-coronavirus
161,en,zu,,,coronavirus incubation,ukufukanyelwa kwe-coronavirus
162,en,zu,,,coronavirus incubation period,inkathi yokufukanyelwa ye-coronavirus
163,en,zu,,,coronavirus infection,ukungenwa isifo se-coronavirus
168,en,zu,,,coronavirus map,imephu ye-coronavirus
170,en,zu,,,coronavirus medicine,umuthi we-coronavirus
171,en,zu,,,coronavirus medicines,imithi ye-coronavirus
172,en,zu,,,coronavirus news,izindaba ze-coronavirus
173,en,zu,,,coronavirus outbreak,ukubheduka kwe-coronavirus
174,en,zu,,,coronavirus pandemic,ubhubhane lwe-coronavirus
176,en,zu,,,coronavirus pneumonia,inyumoniya ye-coronavirus
177,en,zu,,,coronavirus precautions,izinyathelo zokuzivikela ku-coronavirus
178,en,zu,,,coronavirus prevention,ukuvinjwa kwe-coronavirus
179,en,zu,,,coronavirus protection,ukuvikeleka ku-coronavirus
180,en,zu,,,coronavirus quarantine,ukuzivalela ngenxa ye-coronavirus
182,en,zu,,,coronavirus SOS Alert,Isixwayiso Se-SOS esiphathelene ne-coronavirus
183,en,zu,,,coronavirus spread,ukubhebhetheka kwe-coronavirus
184,en,zu,,,coronavirus symptoms,izimpawu ze-coronavirus
185,en,zu,,,coronavirus transmission,ukudluliswa kwe-coronavirus
186,en,zu,,,coronavirus travel ban,ukuvinjwa kokuhamba ngenxa ye-coronavirus
187,en,zu,,,coronavirus travel restrictions,imikhawulo yokuhamba ngenxa ye-coronavirus
188,en,zu,,,coronavirus treatment,ukwelashwa kwe-coronavirus
190,en,zu,,,coronavirus update,isibuyekezo se-coronavirus
191,en,zu,,,coronavirus vaccine,umgomo we-coronavirus
192,en,zu,,,coronavirus vaccines,imigomo ye-coronavirus
198,en,zu,,,covid cases,izigameko ze-covid
205,en,zu,,,covid early symptoms,izimpawu zokuqala ze-covid
213,en,zu,,,covid incubation period,inkathi yokufukanyelwa ye-covid
215,en,zu,,,covid international spread,ukubhebhetheka kwe-covid emazweni omhlaba
216,en,zu,,,covid international travel,ukuhamba emazweni omhlaba ngenxa ye-covid
217,en,zu,,,covid isolation,ukuzihlukanisa ngenxa ye-covid
219,en,zu,,,covid map,imephu ye-covid
220,en,zu,,,covid medicine,umuthi we-covid
221,en,zu,,,covid medicines,imithi ye-covid
222,en,zu,,,covid news,izindaba ze-covid
223,en,zu,,,covid outbreak,ukubheduka kwe-covid
224,en,zu,,,covid pandemic,ubhubhane lwe-covid
225,en,zu,,,covid panic,uvalo nge-covid
228,en,zu,,,covid SOS Alert,Isixwayiso Se-SOS esiphathelene ne-covid
230,en,zu,,,covid symptoms,izimpawu ze-covid
231,en,zu,,,covid transmission,ukudluliswa kwe-covid
232,en,zu,,,covid travel ban,ukuvinjwa kokuhamba ngenxa ye-covid
233,en,zu,,,covid travel restrictions,imikhawulo yokuhamba ngenxa ye-covid
234,en,zu,,,covid treatment,ukwelashwa kwe-covid
236,en,zu,,,covid vaccine,umgomo we-covid
237,en,zu,,,covid vaccines,imigomo ye-covid
242,en,zu,,,covid-19,i-covid-19
243,en,zu,,,covid-19 alert,isixwayiso se-covid-19
244,en,zu,,,covid-19 cases,izigameko ze-covid-19
245,en,zu,,,covid-19 CDC,i-covid-19 CDC
246,en,zu,,,covid-19 contagious,i-covid-19 iyathathelana
247,en,zu,,,covid-19 cure,ikhambi le-covid-19
248,en,zu,,,covid-19 dangerous,i-covid-19 iyingozi
