stringID,sourceLang,targetLang,pos,description,sourceString,targetString
25,en,lb,,,14 days in isolation,14 Deeg an Isolatioun
26,en,lb,,,14 days quarantine,14 Deeg Quarantän
27,en,lb,,,2019 coronavirus,2019 Coronavirus
28,en,lb,,,2019 novel coronavirus,2019 neie Coronavirus
29,en,lb,,,2019-nCoV,2019-nCoV
30,en,lb,,,2020 coronavirus,2020 Coronavirus
31,en,lb,,,2020 novel coronavirus,2020 neie Coronavirus
33,en,lb,,,about coronavirus,iwwer de Coronavirus
39,en,lb,,,acute respiratory distress syndrome,akut Otemnoutsyndrom
40,en,lb,,,advanced hand sanitizer,héich entwéckelt Hänndesinfektiounsmëttel
41,en,lb,,,Affected by coronavirus,betraff vum Coronavirus
42,en,lb,,,after exposure,no der Aussetzung
43,en,lb,,,After the epidemic,No der Epidemie
44,en,lb,,,After the outbreak,Nom Ausbroch
47,en,lb,,,airborne virus,Inhaléierungsvirus
48,en,lb,,,alcohol based hand sanitizer,Alkoholbaséiert Hänndesinfektiounsmëttel
49,en,lb,,,alcohol hand sanitizer,Akoholesch Hänndesinfektiounsmëttel
51,en,lb,,,alcohol-based hand sanitizer,Alkoholbaséiert Hänndesinfektiounsmëttel
59,en,lb,,,Anti-Corona virus spray,Anti-Coronavirusspray
60,en,lb,,,antibacterial hand sanitizer,antibakteriellt Hänndesinfektiounsmëttel
61,en,lb,,,ARDS,ARDS
64,en,lb,,,avoid exposure,Aussetzung vermeiden
65,en,lb,,,be infected,infizéiert sinn
75,en,lb,,,Beware of coronavirus,Op de Coronavirus oppassen
76,en,lb,,,bilateral interstitial pneumonia,Bilateral interstitiell Longenentzündung
77,en,lb,,,CDC,CDC
78,en,lb,,,Center for Disease Control,Center for Disease Control - CDC
83,en,lb,,,community spread,Ausbreedung an der Gemeinschaft
84,en,lb,,,compulsory quarantine,obligatoresch Quarantän
85,en,lb,,,contagious,ustiechend
135,en,lb,,,coronavirus,Coronavirus
136,en,lb,,,coronavirus (COVID-19),Coronavirus (COVID-19)
137,en,lb,,,coronavirus alert,Coronavirus-Alarm
139,en,lb,,,coronavirus cases,Coronavirusfäll
141,en,lb,,,coronavirus concerns,Coronavirus-Bedenken
143,en,lb,,,coronavirus crisis,Coronaviruskris
149,en,lb,,,coronavirus disease,Coronavirus Krankheet
150,en,lb,,,Coronavirus disease (COVID-19) outbreak,Coronavirus Erkrankung (COVID-19) Ausbroch
153,en,lb,,,coronavirus early symptoms,fréi Symptomer Coronavirus
155,en,lb,,,coronavirus epidemic,Coronavirus Epidemie
156,en,lb,,,coronavirus exposure,Coronavirus Aussetzung
161,en,lb,,,coronavirus incubation,Coronavirus Inkubatioun
162,en,lb,,,coronavirus incubation period,Inkubatiounszäit Coronavirus
163,en,lb,,,coronavirus infection,Coronavirus Infektioun
168,en,lb,,,coronavirus map,Coronovirus Landkaart
170,en,lb,,,coronavirus medicine,Coronavirus Medikament
171,en,lb,,,coronavirus medicines,Coronavirus Medikamenter
172,en,lb,,,coronavirus news,Coronavirus Neiegkeeten
173,en,lb,,,coronavirus outbreak,Coronavirus Ausbroch
174,en,lb,,,coronavirus pandemic,Coronavirus pandeemesch
176,en,lb,,,coronavirus pneumonia,Coronavirus Longenentzündung
177,en,lb,,,coronavirus precautions,Coronavirus Virsiichtsmoosnamen
