stringID,sourceLang,targetLang,pos,description,sourceString,targetString
xx_451,id,en,,,virus novel corona,novel coronavirus
xx_452,id,en,,,pencegahan covid-19,Covid-19 prevention
xx_453,id,en,,,wabah virus corona,coronavirus epidemic
xx_454,id,en,,,kasus covid-19,coronavirus case
xx_455,id,en,,,penyebaran virus corona covid-19,spread of Covid-19 coronavirus
xx_456,id,en,,,pandemi virus corona,coronavirus pandemic
xx_457,id,en,,,penyebaran corona virus,spread of coronavirus
xx_458,id,en,,,terinfeksi virus corona,infected with coronavirus
xx_459,id,en,,,terjangkit virus corona,infected with coronavirus
xx_460,id,en,,,perkembangan virus korona,development of coronavirus
xx_461,id,en,,,positif virus covid-19,tested positive for the Covid-19 virus
xx_462,id,en,,,positif virus corona,tested positive for coronavirus
xx_463,id,en,,,infeksi novel coronavirus,novel coronavirus infection
xx_464,id,en,,,hoaks virus corona,coronavirus hoax
xx_465,id,en,,,antisipasi virus korona,anticipate the coronavirus
xx_466,id,en,,,isu virus corona,issue of the coronavirus
xx_467,id,en,,,cegah virus corona,prevent coronavirus
xx_468,id,en,,,penularan virus corona,coronavirus transmission
xx_469,id,en,,,satgas covid-19,Covid-19 task force
xx_470,id,en,,,kasus virus corona,coronavirus case
xx_471,id,en,,,vaksin virus corona,coronavirus vaccine
xx_472,id,en,,,gejala ringan virus corona,light coronavirus symptom
xx_473,id,en,,,kasus virus corona,coronavirus case
xx_474,id,en,,,infeksi virus corona,coronavirus infection
xx_475,id,en,,,korban virus corona,victim of coronavirus
xx_476,id,en,,,pandemi,pandemic
xx_477,id,en,,,masa inkubasi virus corona,coronavirus incubation period
xx_478,id,en,,,suspect virus corona,person suspected of having coronavirus
xx_479,id,en,,,odp virus corona,coronavirus ODP
xx_480,id,en,,,pdp virus corona,coronavirus PDP
xx_481,id,en,,,gejala penyakit virus corona,coronavirus symptom
xx_482,id,en,,,mitigasi virus corona,coronavirus mitigation
xx_483,id,en,,,pembawa virus corona,coronavirus carrier
xx_484,id,en,,,dampak virus korona,impact of coronavirus
xx_485,id,en,,,reagen virus corona,coronavirus reagent
xx_486,id,en,,,virus corona mewabah,coronavirus is spreading rapidly
xx_487,id,en,,,avigan,Avigan
xx_488,id,en,,,penyakit saluran pernafasan,respiratory tract disease
xx_489,id,en,,,mitos virus corona,coronavirus myth
xx_490,id,en,,,penyemprotan disinfektan,disinfectant spraying
xx_491,id,en,,,karantina corona,coronavirus quarantine
xx_492,id,en,,,larangan mudik,prohibition on returning to one's home area
xx_493,id,en,,,pembatasan sosial,social distancing
xx_494,id,en,,,zona merah,red zone
xx_495,id,en,,,diisolasi 14 hari,isolated for 14 days
xx_496,id,en,,,peringatan perjalanan,travel warning
xx_497,id,en,,,masker,face mask
xx_498,id,en,,,imbauan perjalanan,travel advice
xx_499,id,en,,,sebaran corona,spread of coronavirus
xx_500,id,en,,,pembatalan perjalanan,cancellation of travel
