stringID,sourceLang,targetLang,pos,description,sourceString,targetString
25,en,yo,,,14 days in isolation,ọjọ́ mẹ́rìnlá nínú ìyaraẹniṣọ́tọ̀
26,en,yo,,,14 days quarantine,ìfinipamọ́ ọlọ́jọ́-mẹ́rìnlá
27,en,yo,,,2019 coronavirus,kòkòrò àrùn fáírọ́ọ̀sì-kòrónà 2019
28,en,yo,,,2019 novel coronavirus,kòkòrò àrùn fáírọ́ọ̀sì-kòrónà alárà-ọ̀tọ̀ ti 2019
29,en,yo,,,2019-nCoV,2019-nCoV
30,en,yo,,,2020 coronavirus,kòkòrò àrùn fáíró̩ọ̀sì-kòrónà 2020
31,en,yo,,,2020 novel coronavirus,kòkòrò àrùn fáírọ́ọ̀sì-kòróna alárà-ọ̀tọ̀ ti 2020
33,en,yo,,,about coronavirus,nípa kòkòrò àrùn fáírọ́ọ̀sì-kòrónà
39,en,yo,,,acute respiratory distress syndrome,àpapọ̀ àwọn àìsàn ìnira èèmì mímí tóṣẹ̀ṣẹ̀-ńbẹ̀rẹ̀
40,en,yo,,,advanced hand sanitizer,asíwájú òògùn apakòkòrò tówàlọ́wọ́-ẹni
41,en,yo,,,Affected by coronavirus,Tí kòkòrò àrùn fáírọ́ọ̀sì-kòrónà ti ràn
42,en,yo,,,after exposure,lé̩yìn ìsírasílẹ̀
43,en,yo,,,After the epidemic,Lẹ́yìn àjàkálẹ̀ àrùn náà
44,en,yo,,,After the outbreak,Lẹ́yìn ìbújáde náà
47,en,yo,,,airborne virus,kòkòrò àrùn fáírọ́ọ̀sì tinú-afẹ́fé̩
48,en,yo,,,alcohol based hand sanitizer,òògùn apakòkòrò tówàlọ́wọ́-ẹni táafi alikoọ́ọ̀lù ṣe
49,en,yo,,,alcohol hand sanitizer,òògùn apakòkòrò àrùn tówàlọ́wọ́-ẹni ti aláalikọọ́ọ̀lù
51,en,yo,,,alcohol-based hand sanitizer,òògùn apakòkòrò àrùn tówàlọ́wọ́-ẹni táafi-alikọọ́ọ̀lu ṣe
59,en,yo,,,Anti-Corona virus spray,Ìfín-òògùn apakòkòrò àrùn fáírọ́ọ̀sì-kòrónà sínílára
60,en,yo,,,antibacterial hand sanitizer,òògùn apakòkòrò àrùn bakitéríà tówàlọ́wọ́-ẹni
61,en,yo,,,ARDS,ARDS
64,en,yo,,,avoid exposure,yàgò fún ìsírasílẹ̀
65,en,yo,,,be infected,di e̩nití ó kó àrùn
75,en,yo,,,Beware of coronavirus,Sọ́ra fún kòkòrò àrùn fáírọ́ọ̀sì-kòrónà
76,en,yo,,,bilateral interstitial pneumonia,àìsàn òtútù àyà ti àlàfo-igẹ̀
77,en,yo,,,CDC,Àjọ CDC
