stringID,sourceLang,targetLang,pos,description,sourceString,targetString
1,en,es-419,adjective,"In the context of coronavirus (COVID-19): transmissible by direct or indirect contact with an infected person (describes the disease or the virus, not a person).",contagious,contagioso
2,en,es-419,noun,In the context of coronavirus (COVID-19): known cases of people who currently have the disease.,active cases,casos activos
3,en,es-419,noun,In the context of coronavirus (COVID-19): cases of people infected with the virus which have been confirmed via medical testing.,confirmed cases,casos confirmados
4,en,es-419,proper noun,"Short for ""Centers for Disease Control and Prevention"": a US federal agency under the Department of Health and Human Services, whose main goal is to protect public health and safety through the control and prevention of disease.",CDC,CDC
5,en,es-419,noun,"A formal name for the disease caused by the SARS-CoV-2 virus, responsible for the 2019/2020 global pandemic.",COVID-19,COVID-19
6,en,es-419,noun,In the context of coronavirus (COVID-19): a place where people can be tested for the virus.,COVID-19 testing center,centro de pruebas para el COVID-19
7,en,es-419,noun,"An informal name for the SARS-CoV-2 virus (also known as ""novel coronavirus""), responsible for the 2019/2020 global pandemic of COVID-19 (the disease caused by the virus). Sometimes refers to the entire category of coronaviruses, of which SARS-CoV-2 is just one example.",coronavirus,coronavirus
8,en,es-419,noun,"In the context of coronavirus (COVID-19): a mask covering the nose, mouth and/or eyes of the wearer, intended to protect the wearer from spreading or contracting pathogens.",face mask,mascarilla
9,en,es-419,noun,"In the context of coronavirus (COVID-19): can be a person, such as a doctor, but also an organization, such as a hospital or insurance company.",healthcare provider,proveedor de atención médica
10,en,es-419,noun,"In the context of coronavirus (COVID-19): a person who works in healthcare, such as a doctor or therapist.",healthcare professional,profesional de la salud
11,en,es-419,noun,"In the context of coronavirus (COVID-19): the practice of cleaning one's hands, e.g. with water and soap, in order to get rid of the virus and other pathogens.",hand-washing,lavado de manos
12,en,es-419,noun,In the context of coronavirus (COVID-19): the period of time between infection and the appearance of symptoms of the disease.,incubation period,período de incubación
13,en,es-419,noun,In the context of coronavirus (COVID-19): the practice of separating sick people from healthy people to prevent the spread of disease.,isolation,aislamiento
14,en,es-419,noun,In the context of the coronavirus (COVID-19): the practice of restricting the movement of healthy people who may have been exposed to the virus to see if they become ill.,quarantine,cuarentena
15,en,es-419,verb,In the context of the coronavirus (COVID-19): to restrict the movement of healthy people who may have been exposed to the virus to see if they become ill.,quarantine,(poner/estar) en cuarentena
16,en,es-419,proper noun,"Short for ""National Institutes of Health Agency"": the primary US government agency responsible for biomedical and public health research; part of the United States Department of Health and Human Services.",NIH,NIH
17,en,es-419,noun,"In the context of coronavirus (COVID-19): being within a close distance (1-2m) of another person, not necessarily having actual physical contact. Close contact is one possible way for the virus to spread from person to person.",close contact,contacto cercano
18,en,es-419,noun,In the context of coronavirus (COVID-19): the process of the virus spreading from person to person.,transmission,transmisión
19,en,es-419,noun,In the context of coronavirus (COVID-19): cases of people infected with the virus which have resulted in the end of the infected person's life.,deaths,muertes
20,en,es-419,noun,In the context of coronavirus (COVID-19): a place where people can be tested for the virus.,testing center,centro de pruebas
21,en,es-419,verb,"In the context of the coronavirus (COVID-19): to infect new people, in a particular area or globally.",spread,expansión
22,en,es-419,verb,A header for a set of five recommendations surfaced to users looking for coronavirus tips. See: https://www.google.com/search?q=coronavirus+tips&fbx=dothefive,Do the Five,Haz las cinco
23,en,es-419,proper noun,"A specialized agency of the United Nations that is concerned with world public health. Abbreviated as ""WHO"". See: https://en.wikipedia.org/wiki/World_Health_Organization",World Health Organization,Organización Mundial de la Salud
24,en,es-419,proper noun,"Short for ""World Health Organization"": a specialized agency of the United Nations that is concerned with world public health. See: https://en.wikipedia.org/wiki/World_Health_Organization",WHO,OMS
25,en,es-419,,,14 days in isolation,14 días en aislamiento
26,en,es-419,,,14 days quarantine,cuarentena de 14 días
27,en,es-419,,,2019 coronavirus,coronavirus 2019
28,en,es-419,,,2019 novel coronavirus,nuevo coronavirus 2019
29,en,es-419,,,2019-nCoV,2019-nCoV
30,en,es-419,,,2020 coronavirus,coronavirus 2020
31,en,es-419,,,2020 novel coronavirus,nuevo coronavirus 2020
33,en,es-419,,,about coronavirus,acerca del coronavirus
39,en,es-419,,,acute respiratory distress syndrome,síndrome de distrés respiratorio agudo
