stringID,sourceLang,targetLang,pos,description,sourceString,targetString
1,en,sq,adjective,"In the context of coronavirus (COVID-19): transmissible by direct or indirect contact with an infected person (describes the disease or the virus, not a person).",contagious,ngjitëse
2,en,sq,noun,In the context of coronavirus (COVID-19): known cases of people who currently have the disease.,active cases,raste aktive
3,en,sq,noun,In the context of coronavirus (COVID-19): cases of people infected with the virus which have been confirmed via medical testing.,confirmed cases,raste të konfirmuara
4,en,sq,proper noun,"Short for ""Centers for Disease Control and Prevention"": a US federal agency under the Department of Health and Human Services, whose main goal is to protect public health and safety through the control and prevention of disease.",CDC,CDC
5,en,sq,noun,"A formal name for the disease caused by the SARS-CoV-2 virus, responsible for the 2019/2020 global pandemic.",COVID-19,COVID-19
6,en,sq,noun,In the context of coronavirus (COVID-19): a place where people can be tested for the virus.,COVID-19 testing center,qendër testimi për COVID-19
7,en,sq,noun,"An informal name for the SARS-CoV-2 virus (also known as ""novel coronavirus""), responsible for the 2019/2020 global pandemic of COVID-19 (the disease caused by the virus). Sometimes refers to the entire category of coronaviruses, of which SARS-CoV-2 is just one example.",coronavirus,koronavirus
8,en,sq,noun,"In the context of coronavirus (COVID-19): a mask covering the nose, mouth and/or eyes of the wearer, intended to protect the wearer from spreading or contracting pathogens.",face mask,maskë fytyre
9,en,sq,noun,"In the context of coronavirus (COVID-19): can be a person, such as a doctor, but also an organization, such as a hospital or insurance company.",healthcare provider,ofrues i kujdesit shëndetësor
10,en,sq,noun,"In the context of coronavirus (COVID-19): a person who works in healthcare, such as a doctor or therapist.",healthcare professional,specialist i kujdesit shëndetësor
11,en,sq,noun,"In the context of coronavirus (COVID-19): the practice of cleaning one's hands, e.g. with water and soap, in order to get rid of the virus and other pathogens.",hand-washing,larja e duarve
12,en,sq,noun,In the context of coronavirus (COVID-19): the period of time between infection and the appearance of symptoms of the disease.,incubation period,periudha e inkubacionit
13,en,sq,noun,In the context of coronavirus (COVID-19): the practice of separating sick people from healthy people to prevent the spread of disease.,isolation,izolim
14,en,sq,noun,In the context of the coronavirus (COVID-19): the practice of restricting the movement of healthy people who may have been exposed to the virus to see if they become ill.,quarantine,karantinë
15,en,sq,verb,In the context of the coronavirus (COVID-19): to restrict the movement of healthy people who may have been exposed to the virus to see if they become ill.,quarantine,vendos në karantinë
16,en,sq,proper noun,"Short for ""National Institutes of Health Agency"": the primary US government agency responsible for biomedical and public health research; part of the United States Department of Health and Human Services.",NIH,NIH
17,en,sq,noun,"In the context of coronavirus (COVID-19): being within a close distance (1-2m) of another person, not necessarily having actual physical contact. Close contact is one possible way for the virus to spread from person to person.",close contact,kontakt i afërt
18,en,sq,noun,In the context of coronavirus (COVID-19): the process of the virus spreading from person to person.,transmission,transmetim
19,en,sq,noun,In the context of coronavirus (COVID-19): cases of people infected with the virus which have resulted in the end of the infected person's life.,deaths,të vdekur
20,en,sq,noun,In the context of coronavirus (COVID-19): a place where people can be tested for the virus.,testing center,qendër testimi
21,en,sq,verb,"In the context of the coronavirus (COVID-19): to infect new people, in a particular area or globally.",spread,përhap
22,en,sq,verb,A header for a set of five recommendations surfaced to users looking for coronavirus tips. See: https://www.google.com/search?q=coronavirus+tips&fbx=dothefive,Do the Five,5 rekomandimet
23,en,sq,proper noun,"A specialized agency of the United Nations that is concerned with world public health. Abbreviated as ""WHO"". See: https://en.wikipedia.org/wiki/World_Health_Organization",World Health Organization,Organizata Botërore e Shëndetësisë
24,en,sq,proper noun,"Short for ""World Health Organization"": a specialized agency of the United Nations that is concerned with world public health. See: https://en.wikipedia.org/wiki/World_Health_Organization",WHO,OBSH
25,en,sq,,,14 days in isolation,14 ditë në izolim
26,en,sq,,,14 days quarantine,14 ditë karantinë
27,en,sq,,,2019 coronavirus,koronavirusi 2019
28,en,sq,,,2019 novel coronavirus,koronavirusi i ri 2019
29,en,sq,,,2019-nCoV,nCoV 2019
30,en,sq,,,2020 coronavirus,koronavirusi 2020
31,en,sq,,,2020 novel coronavirus,koronavirusi i ri 2020
33,en,sq,,,about coronavirus,rreth koronavirusit
39,en,sq,,,acute respiratory distress syndrome,sindroma e distresit akut respirator
40,en,sq,,,advanced hand sanitizer,dezinfektues duarsh i përparuar
41,en,sq,,,Affected by coronavirus,I prekur nga koronavirusi
42,en,sq,,,after exposure,pas ekspozimit
43,en,sq,,,After the epidemic,Pas epidemisë
44,en,sq,,,After the outbreak,Pas shpërthimit
47,en,sq,,,airborne virus,virus i transmetueshëm përmes ajrit
48,en,sq,,,alcohol based hand sanitizer,dezinfektues duarsh me bazë alkooli
49,en,sq,,,alcohol hand sanitizer,dezinfektues duarsh me alkool
51,en,sq,,,alcohol-based hand sanitizer,dezinfektues duarsh me bazë alkooli
59,en,sq,,,Anti-Corona virus spray,Spërkatës kundër virusit korona
60,en,sq,,,antibacterial hand sanitizer,dezinfektues duarsh antibakterial
61,en,sq,,,ARDS,ARDS
64,en,sq,,,avoid exposure,shmang ekspozimin
65,en,sq,,,be infected,infektohem
75,en,sq,,,Beware of coronavirus,Kujdes nga koronavirusi
76,en,sq,,,bilateral interstitial pneumonia,pneumoni intersticiale bilaterale
77,en,sq,,,CDC,CDC
78,en,sq,,,Center for Disease Control,Qendra për Kontrollin e Sëmundjeve
83,en,sq,,,community spread,përhapje në komunitet
84,en,sq,,,compulsory quarantine,karantinim i detyrueshëm
85,en,sq,,,contagious,ngjitës
135,en,sq,,,coronavirus,koronavirus
136,en,sq,,,coronavirus (COVID-19),koronavirus (COVID-19)
137,en,sq,,,coronavirus alert,alarm për koronavirusin
139,en,sq,,,coronavirus cases,raste me koronavirus
141,en,sq,,,coronavirus concerns,shqetësime për koronavirusin
143,en,sq,,,coronavirus crisis,krizë nga koronavirusi
149,en,sq,,,coronavirus disease,sëmundja e koronavirusit
150,en,sq,,,Coronavirus disease (COVID-19) outbreak,Shpërthimi i sëmundjes së koronavirusit (COVID-19)
153,en,sq,,,coronavirus early symptoms,simptomat e hershme të koronavirusit
155,en,sq,,,coronavirus epidemic,epidemia e koronavirusit
156,en,sq,,,coronavirus exposure,ekspozim ndaj koronavirusit
161,en,sq,,,coronavirus incubation,inkubacioni i koronavirusit
162,en,sq,,,coronavirus incubation period,periudha e inkubacionit të koronavirusit
163,en,sq,,,coronavirus infection,infektim me koronavirus
168,en,sq,,,coronavirus map,harta e koronavirusit
170,en,sq,,,coronavirus medicine,bar për koronavirusin
171,en,sq,,,coronavirus medicines,barna për koronavirusin
172,en,sq,,,coronavirus news,lajme për koronavirusin
173,en,sq,,,coronavirus outbreak,shpërthim i koronavirusit
174,en,sq,,,coronavirus pandemic,pandemia e koronavirusit
176,en,sq,,,coronavirus pneumonia,pneumoni nga koronavirusi
177,en,sq,,,coronavirus precautions,masa paraprake për koronavirusin
178,en,sq,,,coronavirus prevention,parandalim i koronavirusit
179,en,sq,,,coronavirus protection,mbrojtje nga koronavirusi
180,en,sq,,,coronavirus quarantine,karantinë për koronavirusin
182,en,sq,,,coronavirus SOS Alert,alarm SOS për koronavirus
183,en,sq,,,coronavirus spread,përhapja e koronavirusit
184,en,sq,,,coronavirus symptoms,simptomat e koronavirusit
185,en,sq,,,coronavirus transmission,transmetimi i koronavirusit
186,en,sq,,,coronavirus travel ban,ndalim i udhëtimeve nga koronavirusi
187,en,sq,,,coronavirus travel restrictions,kufizimet e udhëtimeve nga koronavirusi
188,en,sq,,,coronavirus treatment,trajtimi i koronavirusit
190,en,sq,,,coronavirus update,përditësim rreth koronavirusit
191,en,sq,,,coronavirus vaccine,vaksinë për koronavirusin
192,en,sq,,,coronavirus vaccines,vaksina për koronavirusin
198,en,sq,,,covid cases,raste me covid
