stringID,sourceLang,targetLang,pos,description,sourceString,targetString
25,en,jv,,,14 days in isolation,ing isolasi 14 dina
26,en,jv,,,14 days quarantine,karantina 14 dina
27,en,jv,,,2019 coronavirus,viruscorona 2019
28,en,jv,,,2019 novel coronavirus,viruscorona novel 2019
29,en,jv,,,2019-nCoV,2019-nCoV
30,en,jv,,,2020 coronavirus,viruscorona 2020
31,en,jv,,,2020 novel coronavirus,viruscorona novel 2019
33,en,jv,,,about coronavirus,babagan viruscorona
39,en,jv,,,acute respiratory distress syndrome,sindrom kesusahan alat pernapasan
40,en,jv,,,advanced hand sanitizer,larutan kanggo ngresiki tangan sing luwih apik
41,en,jv,,,Affected by coronavirus,kena pengaruh viruscorona
42,en,jv,,,after exposure,sakwise paparan
43,en,jv,,,After the epidemic,sakwise epidemi
44,en,jv,,,After the outbreak,sakwise wabah
47,en,jv,,,airborne virus,virus sing ana ing udara
48,en,jv,,,alcohol based hand sanitizer,larutan kanggo ngresiki tangan saka alkohol
49,en,jv,,,alcohol hand sanitizer,larutan kanggo ngresiki tangan saka alkohol
51,en,jv,,,alcohol-based hand sanitizer,larutan kanggo ngresiki tangan saka alkohol
59,en,jv,,,Anti-Corona virus spray,semprotan anti virus corona
60,en,jv,,,antibacterial hand sanitizer,larutan kanggo ngresiki tangan anti bakteri
61,en,jv,,,ARDS,ARDS
64,en,jv,,,avoid exposure,ngadohi paparan
65,en,jv,,,be infected,ketularan
75,en,jv,,,Beware of coronavirus,Ati-ati karo viruscorona
76,en,jv,,,bilateral interstitial pneumonia,pneumonia pengantara bilateral
77,en,jv,,,CDC,CDC
78,en,jv,,,Center for Disease Control,Pusat kanggo Kontrol Penyakit
83,en,jv,,,community spread,penyebaran masarakat
84,en,jv,,,compulsory quarantine,karantina wajib
85,en,jv,,,contagious,nular
135,en,jv,,,coronavirus,viruscorona
136,en,jv,,,coronavirus (COVID-19),viruscorona (COVID-19)
137,en,jv,,,coronavirus alert,waspada viruscorona
139,en,jv,,,coronavirus cases,kasus-kasus viruscorona
141,en,jv,,,coronavirus concerns,urusan-urusan viruscorona
143,en,jv,,,coronavirus crisis,krisis viruscorona
149,en,jv,,,coronavirus disease,penyakit viruscorona
150,en,jv,,,Coronavirus disease (COVID-19) outbreak,wabah penyakit viruscorona (COVID-19)
153,en,jv,,,coronavirus early symptoms,gejala-gejala awal viruscorona
155,en,jv,,,coronavirus epidemic,epidemi viruscorona
156,en,jv,,,coronavirus exposure,paparan viruscorona
161,en,jv,,,coronavirus incubation,inkubasi viruscorona
162,en,jv,,,coronavirus incubation period,wanci inkubasi viruscorona
163,en,jv,,,coronavirus infection,infeksi viruscorona
168,en,jv,,,coronavirus map,peta viruscorona
170,en,jv,,,coronavirus medicine,obat viruscorona
171,en,jv,,,coronavirus medicines,ibat-obatan viruscorona
172,en,jv,,,coronavirus news,kabar viruscorona
173,en,jv,,,coronavirus outbreak,wabah viruscorona
174,en,jv,,,coronavirus pandemic,pandemi viruscorona
176,en,jv,,,coronavirus pneumonia,pneumonia viruscorona
177,en,jv,,,coronavirus precautions,cegahane viruscorona
178,en,jv,,,coronavirus prevention,nyegah viruscorona
179,en,jv,,,coronavirus protection,pangayoman saka viruscorona
180,en,jv,,,coronavirus quarantine,karantina viruscorona
182,en,jv,,,coronavirus SOS Alert,waspada SOS viruscorona
183,en,jv,,,coronavirus spread,penyebaran viruscorona
184,en,jv,,,coronavirus symptoms,gejala-gejala viruscorona
185,en,jv,,,coronavirus transmission,transmisi viruscorona
186,en,jv,,,coronavirus travel ban,larangan lelungan viruscorona
187,en,jv,,,coronavirus travel restrictions,matesi lelungan viruscorona
188,en,jv,,,coronavirus treatment,perawatan viruscorona
190,en,jv,,,coronavirus update,update viruscorona
191,en,jv,,,coronavirus vaccine,vaksin viruscorona
192,en,jv,,,coronavirus vaccines,vaksin-vaksin viruscorona
198,en,jv,,,covid cases,kasus-kasus covid
205,en,jv,,,covid early symptoms,gejala-gejala awal covid
213,en,jv,,,covid incubation period,wanci inkubasi covid
215,en,jv,,,covid international spread,penyebaran internasional covid
216,en,jv,,,covid international travel,lelungan internasional covid
217,en,jv,,,covid isolation,isolasi covid
219,en,jv,,,covid map,peta covid
220,en,jv,,,covid medicine,obat covid
221,en,jv,,,covid medicines,obat-obatan covid
222,en,jv,,,covid news,kabar covid
223,en,jv,,,covid outbreak,wabah covid
224,en,jv,,,covid pandemic,pandemi covid
225,en,jv,,,covid panic,geger covid
228,en,jv,,,covid SOS Alert,waspada SOS covid
230,en,jv,,,covid symptoms,gejala-gejala covid
231,en,jv,,,covid transmission,transmisi covid
232,en,jv,,,covid travel ban,larangan lelungancovid
233,en,jv,,,covid travel restrictions,matesi lelungan covid
234,en,jv,,,covid treatment,perawatan covid
236,en,jv,,,covid vaccine,vaksin covid
237,en,jv,,,covid vaccines,vaksin-vaksin covid
242,en,jv,,,covid-19,covid-19
243,en,jv,,,covid-19 alert,waspada covid-19
244,en,jv,,,covid-19 cases,kasus-kasus covid-19
245,en,jv,,,covid-19 CDC,CDC covid-19
246,en,jv,,,covid-19 contagious,covid-19 nular
247,en,jv,,,covid-19 cure,tamba covid-19
248,en,jv,,,covid-19 dangerous,bebaya covid-19
249,en,jv,,,covid-19 deadly,covid-19 mateni
250,en,jv,,,covid-19 death,pati amarga covid-19
251,en,jv,,,covid-19 deaths,pati amarga covid-19
252,en,jv,,,covid-19 domestic travel,lelungan domestik covid-19
253,en,jv,,,covid-19 early symptoms,gejala-gejala awal covid-19
254,en,jv,,,covid-19 effects,efek covid-19
255,en,jv,,,covid-19 epidemic,epidemi covid-19
256,en,jv,,,covid-19 exposure,paparan covid-19
257,en,jv,,,covid-19 fatal,covid-19 mateni
258,en,jv,,,covid-19 fever,mriyang covid-19
259,en,jv,,,covid-19 illness,penyakit covid-19
