stringID,sourceLang,targetLang,pos,description,sourceString,targetString
1,en,hy,adjective,"In the context of coronavirus (COVID-19): transmissible by direct or indirect contact with an infected person (describes the disease or the virus, not a person).",contagious,վարակիչ
2,en,hy,noun,In the context of coronavirus (COVID-19): known cases of people who currently have the disease.,active cases,հիվանդներ
3,en,hy,noun,In the context of coronavirus (COVID-19): cases of people infected with the virus which have been confirmed via medical testing.,confirmed cases,հաստատված դեպքեր
4,en,hy,proper noun,"Short for ""Centers for Disease Control and Prevention"": a US federal agency under the Department of Health and Human Services, whose main goal is to protect public health and safety through the control and prevention of disease.",CDC,CDC
5,en,hy,noun,"A formal name for the disease caused by the SARS-CoV-2 virus, responsible for the 2019/2020 global pandemic.",COVID-19,COVID-19
6,en,hy,noun,In the context of coronavirus (COVID-19): a place where people can be tested for the virus.,COVID-19 testing center,COVID-19-ի թեստավորման կենտրոն
7,en,hy,noun,"An informal name for the SARS-CoV-2 virus (also known as ""novel coronavirus""), responsible for the 2019/2020 global pandemic of COVID-19 (the disease caused by the virus). Sometimes refers to the entire category of coronaviruses, of which SARS-CoV-2 is just one example.",coronavirus,կորոնավիրուս
8,en,hy,noun,"In the context of coronavirus (COVID-19): a mask covering the nose, mouth and/or eyes of the wearer, intended to protect the wearer from spreading or contracting pathogens.",face mask,պաշտպանիչ դիմակ
9,en,hy,noun,"In the context of coronavirus (COVID-19): can be a person, such as a doctor, but also an organization, such as a hospital or insurance company.",healthcare provider,բուժհաստատություն | բուժաշխատող | բժիշկ
10,en,hy,noun,"In the context of coronavirus (COVID-19): a person who works in healthcare, such as a doctor or therapist.",healthcare professional,բուժաշխատող
11,en,hy,noun,"In the context of coronavirus (COVID-19): the practice of cleaning one's hands, e.g. with water and soap, in order to get rid of the virus and other pathogens.",hand-washing,ձեռքերի լվացում
12,en,hy,noun,In the context of coronavirus (COVID-19): the period of time between infection and the appearance of symptoms of the disease.,incubation period,ինկուբացիոն շրջան
13,en,hy,noun,In the context of coronavirus (COVID-19): the practice of separating sick people from healthy people to prevent the spread of disease.,isolation,մեկուսացում
14,en,hy,noun,In the context of the coronavirus (COVID-19): the practice of restricting the movement of healthy people who may have been exposed to the virus to see if they become ill.,quarantine,կարանտին
15,en,hy,verb,In the context of the coronavirus (COVID-19): to restrict the movement of healthy people who may have been exposed to the virus to see if they become ill.,quarantine,կարանտինի ենթարկել
16,en,hy,proper noun,"Short for ""National Institutes of Health Agency"": the primary US government agency responsible for biomedical and public health research; part of the United States Department of Health and Human Services.",NIH,NIH
17,en,hy,noun,"In the context of coronavirus (COVID-19): being within a close distance (1-2m) of another person, not necessarily having actual physical contact. Close contact is one possible way for the virus to spread from person to person.",close contact,սերտ շփում
18,en,hy,noun,In the context of coronavirus (COVID-19): the process of the virus spreading from person to person.,transmission,փոխանցում
19,en,hy,noun,In the context of coronavirus (COVID-19): cases of people infected with the virus which have resulted in the end of the infected person's life.,deaths,մահվան դեպքեր | մահացություններ
20,en,hy,noun,In the context of coronavirus (COVID-19): a place where people can be tested for the virus.,testing center,թեստավորման կենտրոն
21,en,hy,verb,"In the context of the coronavirus (COVID-19): to infect new people, in a particular area or globally.",spread,տարածվել
22,en,hy,verb,A header for a set of five recommendations surfaced to users looking for coronavirus tips. See: https://www.google.com/search?q=coronavirus+tips&fbx=dothefive,Do the Five,Հինգ կանոն
23,en,hy,proper noun,"A specialized agency of the United Nations that is concerned with world public health. Abbreviated as ""WHO"". See: https://en.wikipedia.org/wiki/World_Health_Organization",World Health Organization,Առողջապահության համաշխարհային կազմակերպության
24,en,hy,proper noun,"Short for ""World Health Organization"": a specialized agency of the United Nations that is concerned with world public health. See: https://en.wikipedia.org/wiki/World_Health_Organization",WHO,ԱՀԿ
25,en,hy,,,14 days in isolation,14 օր մեկուսացման մեջ
26,en,hy,,,14 days quarantine,14 օր տևողությամբ կարանտին
27,en,hy,,,2019 coronavirus,2019 կորոնավիրուս
28,en,hy,,,2019 novel coronavirus,նոր կորոնավիրուս-2019
29,en,hy,,,2019-nCoV,2019-nCoV
30,en,hy,,,2020 coronavirus,2020 կորոնավիրուս
31,en,hy,,,2020 novel coronavirus,նոր կորոնավիրուս-2020
33,en,hy,,,about coronavirus,կորոնավիրուսի մասին
39,en,hy,,,acute respiratory distress syndrome,սուր շնչառական դիսթրես համախտանիշ
40,en,hy,,,advanced hand sanitizer,ձեռքերի ախտահանման բարձրակարգ միջոց
41,en,hy,,,Affected by coronavirus,Կորոնավիրուսի ազդեցությունը կրող
42,en,hy,,,after exposure,ազդեցության ենթարկումից հետո
43,en,hy,,,After the epidemic,Համաճարակի մասին
44,en,hy,,,After the outbreak,Բռնկման մասին
47,en,hy,,,airborne virus,օդակաթիլային վիրուս
48,en,hy,,,alcohol based hand sanitizer,սպիրտային հիմքով ձեռքերի ախտահանման միջոց
49,en,hy,,,alcohol hand sanitizer,սպիրտային հիմքով ձեռքերի ախտահանման միջոց
51,en,hy,,,alcohol-based hand sanitizer,սպիրտային հիմքով ձեռքերի ախտահանմամն միջոց
59,en,hy,,,Anti-Corona virus spray,Հակակորոնավիրուսային փոշեցրման միջոց
60,en,hy,,,antibacterial hand sanitizer,ձեռքերի ախտահանման հակաբակտերիալ միջոց
61,en,hy,,,ARDS,ARDS
64,en,hy,,,avoid exposure,խուսափել ազդեցության ենթարկումից
65,en,hy,,,be infected,վարակվել
75,en,hy,,,Beware of coronavirus,Զգուշացե՛ք կորոնավիրուսից
76,en,hy,,,bilateral interstitial pneumonia,երկկողմանի ինտերստիցիալ թոքաբորբ
77,en,hy,,,CDC,CDC
78,en,hy,,,Center for Disease Control,Հիվանդությունների վերահսկման և կանխարգելման կենտրոն
83,en,hy,,,community spread,տարածում համայնքում
84,en,hy,,,compulsory quarantine,պարտադիր կարանտին
85,en,hy,,,contagious,վարակիչ
135,en,hy,,,coronavirus,կորոնավիրուս
136,en,hy,,,coronavirus (COVID-19),կորոնավիրուս (COVID-19)
137,en,hy,,,coronavirus alert,կորոնավիրուսի տագնապ
139,en,hy,,,coronavirus cases,կորոնավիրուսի դեպքեր
141,en,hy,,,coronavirus concerns,մտահոգություններ կորոնավիրուսի շուրջ
143,en,hy,,,coronavirus crisis,կորոնավիրուսի ճգնաժամ
149,en,hy,,,coronavirus disease,կորոնավիրուսային հիվանդություն
150,en,hy,,,Coronavirus disease (COVID-19) outbreak,Կորոնավիրուսային հիվանդության (COVID-19) բռնկում
153,en,hy,,,coronavirus early symptoms,կորոնավիրուսի վաղ ախտանիշներ
155,en,hy,,,coronavirus epidemic,կորոնավիրուսի համաճարակ
156,en,hy,,,coronavirus exposure,կորոնավիրուսի ազդեցության ենթարկում
161,en,hy,,,coronavirus incubation,կորոնավիրուսի ինկուբացիա
162,en,hy,,,coronavirus incubation period,կորոնավիրուսի ինկուբացիոն շրջան
163,en,hy,,,coronavirus infection,կորոնավիրուսի վարակ
168,en,hy,,,coronavirus map,կորոնավիրուսի քարտեզ
170,en,hy,,,coronavirus medicine,կորոնավիրուսի դեղ
171,en,hy,,,coronavirus medicines,կորոնավիրուսի դեղեր
172,en,hy,,,coronavirus news,նորություններ կորոնավիրուսի մասին
173,en,hy,,,coronavirus outbreak,կորոնավիրուսի բռնկում
174,en,hy,,,coronavirus pandemic,կորոնավիրուսի համավարակ
176,en,hy,,,coronavirus pneumonia,թոքաբորբ կորոնավիրուսից
177,en,hy,,,coronavirus precautions,կորոնավիրուսի նախազգուշական միջոցներ
178,en,hy,,,coronavirus prevention,կորոնավիրուսի կանխարգելում
179,en,hy,,,coronavirus protection,պաշտպանություն կորոնավիրուսից
180,en,hy,,,coronavirus quarantine,կորոնավիրուսի կարանտին
182,en,hy,,,coronavirus SOS Alert,կորոնավիրուսի վերաբերյալ SOS ազդանշան
183,en,hy,,,coronavirus spread,կորոնավիրուսի տարածում
184,en,hy,,,coronavirus symptoms,կորոնավիրուսի ախտանիշներ
185,en,hy,,,coronavirus transmission,կորոնավիրուսի փոխանցում
186,en,hy,,,coronavirus travel ban,կորոնավիրուսի հետ կապված ուղևորությունների արգելք
187,en,hy,,,coronavirus travel restrictions,կորոնավիրուսի հետ կապված ուղևորությունների սահմանափակումներ
188,en,hy,,,coronavirus treatment,կորոնավիրուսի բուժում
190,en,hy,,,coronavirus update,կորոնավիրուսի նորություններ
191,en,hy,,,coronavirus vaccine,կորոնավիրուսի պատվաստանյութ
192,en,hy,,,coronavirus vaccines,կորոնավիրուսի պատվաստանյութեր
198,en,hy,,,covid cases,covid դեպքեր
205,en,hy,,,covid early symptoms,covid-ի վաղ ախտանիշներ
213,en,hy,,,covid incubation period,covid-ի ինկուբացիոն շրջան
215,en,hy,,,covid international spread,covid-ի միջազգային տարածում
216,en,hy,,,covid international travel,covid-ի պայմաններում միջազգային ուղևորություններ
217,en,hy,,,covid isolation,covid մեկուսացում
219,en,hy,,,covid map,covid քարտեզ
220,en,hy,,,covid medicine,covid դեղ
221,en,hy,,,covid medicines,covid դեղեր
222,en,hy,,,covid news,covid նորություններ
223,en,hy,,,covid outbreak,covid բռնկում
224,en,hy,,,covid pandemic,covid համավարակ
225,en,hy,,,covid panic,covid խուճապ
228,en,hy,,,covid SOS Alert,covid-ի վերաբերյալ SOS ազդանշան
230,en,hy,,,covid symptoms,covid ախտանիշներ
231,en,hy,,,covid transmission,covid փոխանցում
232,en,hy,,,covid travel ban,covid-ի հետ կապված ուղևորությունների արգելք
233,en,hy,,,covid travel restrictions,covid-ի հետ կապված ուղևորությունների սահմանափակումներ
234,en,hy,,,covid treatment,covid բուժում
236,en,hy,,,covid vaccine,covid պատվաստանյութ
237,en,hy,,,covid vaccines,covid պատվաստանյութեր
242,en,hy,,,covid-19,covid-19
243,en,hy,,,covid-19 alert,covid-19 տագնապ
244,en,hy,,,covid-19 cases,covid-19 դեպքեր
245,en,hy,,,covid-19 CDC,covid-19 CDC
246,en,hy,,,covid-19 contagious,covid-19 վարակիչ
247,en,hy,,,covid-19 cure,covid-19 բուժում
248,en,hy,,,covid-19 dangerous,covid-19 վտանգավոր
249,en,hy,,,covid-19 deadly,covid-19 մահացու
250,en,hy,,,covid-19 death,covid-19 մահ
251,en,hy,,,covid-19 deaths,covid-19 մահեր
252,en,hy,,,covid-19 domestic travel,covid-19-ի պայմաններում ուղևորությունները երկրի ներսում
253,en,hy,,,covid-19 early symptoms,covid-19-ի վաղ ախտանիշներ
254,en,hy,,,covid-19 effects,covid-19 ազդեցություններ
255,en,hy,,,covid-19 epidemic,covid-19 համաճարակ
256,en,hy,,,covid-19 exposure,covid-19 ազդեցության ենթարկում
257,en,hy,,,covid-19 fatal,covid-19 ճակատագրական
258,en,hy,,,covid-19 fever,covid-19 ջերմություն
259,en,hy,,,covid-19 illness,covid-19 հիվանդություն
260,en,hy,,,covid-19 incubation,covid-19 ինկուբացիա
