stringID,sourceLang,targetLang,pos,description,sourceString,targetString
25,en,sm,,,14 days in isolation,14 aso e tu'ua to'atasi ai
26,en,sm,,,14 days quarantine,14 aso fa'asu puipui
27,en,sm,,,2019 coronavirus,2019 koronavairusi
28,en,sm,,,2019 novel coronavirus,2019 koronavairusi fou
29,en,sm,,,2019-nCoV,2009-nCoV
30,en,sm,,,2020 coronavirus,2020 koronavairusi
31,en,sm,,,2020 novel coronavirus,2020 koronavairusi fou
33,en,sm,,,about coronavirus,e uiga i le koronavairusi
39,en,sm,,,acute respiratory distress syndrome,manu'a o le mama
40,en,sm,,,advanced hand sanitizer,vaila'au fufulu lima sili
41,en,sm,,,Affected by coronavirus,Pisia i le koronavairusi
42,en,sm,,,after exposure,uma ona a'afia
43,en,sm,,,After the epidemic,Te'a le fa'ama'i pipisi i le atunu'u
44,en,sm,,,After the outbreak,Te'a le fa'ama'i pepesi
47,en,sm,,,airborne virus,vairusi feavea'i e le ea
48,en,sm,,,alcohol based hand sanitizer,vaila'au fufulu lima puipui
49,en,sm,,,alcohol hand sanitizer,vaila'au fufulu lima
51,en,sm,,,alcohol-based hand sanitizer,vaila'au fufulu lima e i ai le vaila'au
59,en,sm,,,Anti-Corona virus spray,Fagu fa'apasi vaila'au puipui o le koronavairusi
60,en,sm,,,antibacterial hand sanitizer,vaila'au fufulu lima e puipuia siama
61,en,sm,,,ARDS,ARDS
64,en,sm,,,avoid exposure,alo'ese mai a'afiaga
65,en,sm,,,be infected,e pisia
75,en,sm,,,Beware of coronavirus,Fa'aeteete i le koronavarusi
76,en,sm,,,bilateral interstitial pneumonia,niumonia o le mama
77,en,sm,,,CDC,CDC
78,en,sm,,,Center for Disease Control,CDC
83,en,sm,,,community spread,salalau i le nu'u
84,en,sm,,,compulsory quarantine,fa'asu puipui tatau
85,en,sm,,,contagious,pipisi
135,en,sm,,,coronavirus,o le koronavairusi
136,en,sm,,,coronavirus (COVID-19),koronavairusi (KOVITI-19)
137,en,sm,,,coronavirus alert,koronavairusi mataala
139,en,sm,,,coronavirus cases,mama'i i le koronavairusi
141,en,sm,,,coronavirus concerns,atugaluga o koronavairusi
143,en,sm,,,coronavirus crisis,koronavairusi malaia
149,en,sm,,,coronavirus disease,fa'ama'i o le koronavairusi
150,en,sm,,,Coronavirus disease (COVID-19) outbreak,Fa'ama'i pepesi o le koronavairusi (KOVITI-19)
153,en,sm,,,coronavirus early symptoms,mua'i auga o le koronavairusi
155,en,sm,,,coronavirus epidemic,koronavairusi pipisi
156,en,sm,,,coronavirus exposure,a'afiaga o koronavairusi
161,en,sm,,,coronavirus incubation,taimi ma'i o le koronavairusi
162,en,sm,,,coronavirus incubation period,taimi e ma'i ai i le koronavairusi
163,en,sm,,,coronavirus infection,koronavairusi pipisi
168,en,sm,,,coronavirus map,fa'afanua o le koronavairusi
170,en,sm,,,coronavirus medicine,vaila'au o le koronaivarusi
171,en,sm,,,coronavirus medicines,o vaila'au o le koronavairusi
172,en,sm,,,coronavirus news,talafou o le koronavairusi
173,en,sm,,,coronavirus outbreak,koronavairusi pepesi
174,en,sm,,,coronavirus pandemic,koronavairusi pipisi i le lalolagi
176,en,sm,,,coronavirus pneumonia,koronavairusi niumonia
177,en,sm,,,coronavirus precautions,fa'aeteetega o le koronavairusi
178,en,sm,,,coronavirus prevention,tete'ega o le koronavairusi
179,en,sm,,,coronavirus protection,puipuiga mai le koronavairusi
180,en,sm,,,coronavirus quarantine,fa'asu puipuia i le koronavairusi
182,en,sm,,,coronavirus SOS Alert,koronavarusi SOS Mataala
183,en,sm,,,coronavirus spread,salalau le koronavairusi
184,en,sm,,,coronavirus symptoms,auga o le koronavairusi
185,en,sm,,,coronavirus transmission,fe'avea'iga o le koronavairusi
186,en,sm,,,coronavirus travel ban,koronavarusi taofia femalagaa'iga
187,en,sm,,,coronavirus travel restrictions,koronavairusi fa'atapula'aina femalagaa'iga
188,en,sm,,,coronavirus treatment,fofo o le koronavairusi
190,en,sm,,,coronavirus update,talafou o le koronavairusi
191,en,sm,,,coronavirus vaccine,tui puipui o le koronavairusi
192,en,sm,,,coronavirus vaccines,o tui puipui o le koronavairusi
198,en,sm,,,covid cases,a'afia i le koviti
205,en,sm,,,covid early symptoms,mua'i auga o le koviti
213,en,sm,,,covid incubation period,taimi e ma'i ai i le koviti
215,en,sm,,,covid international spread,koviti salalau i le lalolagi
216,en,sm,,,covid international travel,koviti femalagaa'iga fa'avaomalo
217,en,sm,,,covid isolation,tu'ufua to'atasi ona o le koviti
219,en,sm,,,covid map,fa'afanua o le koviti
220,en,sm,,,covid medicine,vaila'au o le koviti
221,en,sm,,,covid medicines,o vaila'au o le koviti
222,en,sm,,,covid news,talafou o le koviti
223,en,sm,,,covid outbreak,koviti pepesi
224,en,sm,,,covid pandemic,koviti pipisi i le lalolagi
225,en,sm,,,covid panic,popolega i le koviti
228,en,sm,,,covid SOS Alert,koviti SOS Mataala
230,en,sm,,,covid symptoms,auga o le koviti
231,en,sm,,,covid transmission,fe'avea'iga o le koviti
232,en,sm,,,covid travel ban,koviti taofia femalagaa'iga
233,en,sm,,,covid travel restrictions,koviti fa'atapula'aina femalagaa'iga
234,en,sm,,,covid treatment,togafitiga o le koviti
236,en,sm,,,covid vaccine,o le tui puipui mo le koviti
237,en,sm,,,covid vaccines,tui puipui o le koviti
242,en,sm,,,covid-19,koviti-19
243,en,sm,,,covid-19 alert,koviti-19 mataala
244,en,sm,,,covid-19 cases,koviti-19 tagata a'afia
245,en,sm,,,covid-19 CDC,koviti-19 CDC
246,en,sm,,,covid-19 contagious,koviti-19 pipisi
247,en,sm,,,covid-19 cure,koviti-19 fofo
248,en,sm,,,covid-19 dangerous,koviti-19 mata'utia
249,en,sm,,,covid-19 deadly,koviti-19 fa'ama'i oti
250,en,sm,,,covid-19 death,koviti-19 tagata maliu
251,en,sm,,,covid-19 deaths,koviti-19 tagata maliliu
252,en,sm,,,covid-19 domestic travel,koviti-19 femalagaa'iga i le lotoifale
253,en,sm,,,covid-19 early symptoms,mua'i auga o le koviti-19
254,en,sm,,,covid-19 effects,koviti-19 a'afiaga
255,en,sm,,,covid-19 epidemic,koviti-19 pipisi i se atunu'u
256,en,sm,,,covid-19 exposure,koviti-19 a'afiaga
257,en,sm,,,covid-19 fatal,koviti-19 tagata maliu
258,en,sm,,,covid-19 fever,koviti-19 fiva
259,en,sm,,,covid-19 illness,koviti-19 gasegase
260,en,sm,,,covid-19 incubation,koviti-19 taimi e ma'i ai i le Koronavairusi
261,en,sm,,,covid-19 incubation period,taimi e ma'i ai i le koviti-19
262,en,sm,,,covid-19 infection,koviti-19 a'afiaga
263,en,sm,,,covid-19 international spread,salalau i le lalolagi o le koviti-19
264,en,sm,,,covid-19 international travel,koviti-19 femalagaa'iga fa'avaomalo
265,en,sm,,,covid-19 isolation,koviti-19 tu'ufua to'atasi
266,en,sm,,,covid-19 lockdown,koviti-19 tapunia
