stringID,sourceLang,targetLang,pos,description,sourceString,targetString
xx_1251,vi,en,,,Ca nhiễm,Infected case
xx_1253,vi,en,,,phong tỏa,lockdown
xx_1254,vi,en,,,tâm dịch,the center of the pandemic
xx_1255,vi,en,,,cách ly xã hội,social distancing
xx_1256,vi,en,,,khẩu trang,face mask
xx_1257,vi,en,,,Ghen cô vy,Ghen Covy
xx_1258,vi,en,,,sát khuẩn,sanitize
xx_1259,vi,en,,,phun thuốc khử trùng,spray disinfectants
xx_1260,vi,en,,,đóng cửa trường học,close schools
xx_1261,vi,en,,,Rửa tay,Hand washing
xx_1262,vi,en,,,Vắc xin,Vaccine
xx_1263,vi,en,,,phòng áp lực âm,negative pressure room
xx_1264,vi,en,,,bệnh nhân số 17,patient No.17
xx_1265,vi,en,,,ổ dịch,outbreak
xx_1266,vi,en,,,bệnh viện Bạch Mai,Bach Mai Hospital
xx_1267,vi,en,,,quán bar buddha,Buddha Bar
xx_1268,vi,en,,,chống dịch như chống giặc,fighting the epidemic is like fighting against the enemy
xx_1269,vi,en,,,Vũ Đức Đam,Vu Duc Dam
xx_1270,vi,en,,,hỗ trợ mất việc,job-loss allowance
xx_1271,vi,en,,,viêm phổi,pneumonia
xx_1272,vi,en,,,bình phục,recover
xx_1273,vi,en,,,nghi nhiễm,suspect of being infected
xx_1274,vi,en,,,xét nghiệm nhanh,rapid test
xx_1275,vi,en,,,làm việc tại nhà,work from home
xx_1276,vi,en,,,nhân viên y tế,healthcare staff
xx_1277,vi,en,,,Mùa Covid-19,COVID-19 period
xx_1278,vi,en,,,vi-rút Corona,Coronavirus
xx_1279,vi,en,,,sốt,fever
xx_1280,vi,en,,,ho,cough
xx_1281,vi,en,,,hắt hơi,sneeze
xx_1282,vi,en,,,khó thở,shortness of breath
xx_1283,vi,en,,,ủng hộ,donate
xx_1284,vi,en,,,kỳ thị,stigma
xx_1285,vi,en,,,ban chỉ đạo,steering committee
xx_1286,vi,en,,,khai báo y tế,health declaration
xx_1287,vi,en,,,tích trữ lương thực,gather food supplies
xx_1288,vi,en,,,chỉ thị 16,Directive No.16
xx_1289,vi,en,,,Phòng chống COVID-19,COVID-19 prevention
xx_1290,vi,en,,,Khai báo sức khỏe,Health declaration
xx_1291,vi,en,,,công ty trường sinh,Truong Sinh Company
xx_1292,vi,en,,,hàng hóa thiết yếu,essential supplies
xx_1293,vi,en,,,ngăn sông cấm chợ,block transport and ban trade
xx_1294,vi,en,,,Rửa tay đúng cách,Wash hands the right way
xx_1295,vi,en,,,rào đường,road blocking
xx_1296,vi,en,,,thân nhiệt,body temperature
xx_1297,vi,en,,,chốt kiểm dịch,quarantine station
xx_1298,vi,en,,,thủ tướng,prime minister
xx_1299,vi,en,,,Ủy ban Thường vụ Quốc,Standing Committee of the National Assembly
xx_1300,vi,en,,,Virus corona,Coronavirus
