stringID,sourceLang,targetLang,pos,description,sourceString,targetString
1,en,ta,adjective,"In the context of coronavirus (COVID-19): transmissible by direct or indirect contact with an infected person (describes the disease or the virus, not a person).",contagious,பரவக்கூடியது
2,en,ta,noun,In the context of coronavirus (COVID-19): known cases of people who currently have the disease.,active cases,தற்சமயம் பாதிக்கப்பட்டுள்ளவர்கள்
3,en,ta,noun,In the context of coronavirus (COVID-19): cases of people infected with the virus which have been confirmed via medical testing.,confirmed cases,கொரோனா பாதிப்பு உறுதிப்படுத்தப்பட்டவர்கள்
4,en,ta,proper noun,"Short for ""Centers for Disease Control and Prevention"": a US federal agency under the Department of Health and Human Services, whose main goal is to protect public health and safety through the control and prevention of disease.",CDC,CDC
5,en,ta,noun,"A formal name for the disease caused by the SARS-CoV-2 virus, responsible for the 2019/2020 global pandemic.",COVID-19,COVID-19
6,en,ta,noun,In the context of coronavirus (COVID-19): a place where people can be tested for the virus.,COVID-19 testing center,COVID-19 பரிசோதனை மையம்
7,en,ta,noun,"An informal name for the SARS-CoV-2 virus (also known as ""novel coronavirus""), responsible for the 2019/2020 global pandemic of COVID-19 (the disease caused by the virus). Sometimes refers to the entire category of coronaviruses, of which SARS-CoV-2 is just one example.",coronavirus,கொரோனா வைரஸ்
8,en,ta,noun,"In the context of coronavirus (COVID-19): a mask covering the nose, mouth and/or eyes of the wearer, intended to protect the wearer from spreading or contracting pathogens.",face mask,மாஸ்க்
9,en,ta,noun,"In the context of coronavirus (COVID-19): can be a person, such as a doctor, but also an organization, such as a hospital or insurance company.",healthcare provider,மருத்துவ சேவை வழங்குநர்
10,en,ta,noun,"In the context of coronavirus (COVID-19): a person who works in healthcare, such as a doctor or therapist.",healthcare professional,மருத்துவ நிபுணர்
11,en,ta,noun,"In the context of coronavirus (COVID-19): the practice of cleaning one's hands, e.g. with water and soap, in order to get rid of the virus and other pathogens.",hand-washing,கை கழுவுதல்
12,en,ta,noun,In the context of coronavirus (COVID-19): the period of time between infection and the appearance of symptoms of the disease.,incubation period,நோயரும்பு காலம்
13,en,ta,noun,In the context of coronavirus (COVID-19): the practice of separating sick people from healthy people to prevent the spread of disease.,isolation,தனிமைப்படுத்துதல்
14,en,ta,noun,In the context of the coronavirus (COVID-19): the practice of restricting the movement of healthy people who may have been exposed to the virus to see if they become ill.,quarantine,தனிமைப்படுத்திக் கண்காணித்தல்
15,en,ta,verb,In the context of the coronavirus (COVID-19): to restrict the movement of healthy people who may have been exposed to the virus to see if they become ill.,quarantine,தனிமைப்படுத்திக் கண்காணி
16,en,ta,proper noun,"Short for ""National Institutes of Health Agency"": the primary US government agency responsible for biomedical and public health research; part of the United States Department of Health and Human Services.",NIH,NIH
17,en,ta,noun,"In the context of coronavirus (COVID-19): being within a close distance (1-2m) of another person, not necessarily having actual physical contact. Close contact is one possible way for the virus to spread from person to person.",close contact,மிக அருகில் இருப்பது
18,en,ta,noun,In the context of coronavirus (COVID-19): the process of the virus spreading from person to person.,transmission,பரவும் முறை
19,en,ta,noun,In the context of coronavirus (COVID-19): cases of people infected with the virus which have resulted in the end of the infected person's life.,deaths,உயிரிழப்புகள்
20,en,ta,noun,In the context of coronavirus (COVID-19): a place where people can be tested for the virus.,testing center,பரிசோதனை மையம்
21,en,ta,verb,"In the context of the coronavirus (COVID-19): to infect new people, in a particular area or globally.",spread,பரப்பு
22,en,ta,verb,A header for a set of five recommendations surfaced to users looking for coronavirus tips. See: https://www.google.com/search?q=coronavirus+tips&fbx=dothefive,Do the Five,இந்த ஐந்து விஷயங்களைச் செய்யுங்கள்
23,en,ta,proper noun,"A specialized agency of the United Nations that is concerned with world public health. Abbreviated as ""WHO"". See: https://en.wikipedia.org/wiki/World_Health_Organization",World Health Organization,உலக சுகாதார நிறுவனம்
24,en,ta,proper noun,"Short for ""World Health Organization"": a specialized agency of the United Nations that is concerned with world public health. See: https://en.wikipedia.org/wiki/World_Health_Organization",WHO,WHO
25,en,ta,,,14 days in isolation,14 நாட்கள் தனிமையில் இருத்தல்
26,en,ta,,,14 days quarantine,14 நாட்கள் தனிமைப்படுத்தல்
27,en,ta,,,2019 coronavirus,2019 கொரோனா வைரஸ்
28,en,ta,,,2019 novel coronavirus,2019 ம் ஆண்டின் நூதன கொரோனாவைரஸ்
29,en,ta,,,2019-nCoV,2019-என்கோவ்
30,en,ta,,,2020 coronavirus,2020 கொரோனா வைரஸ்
31,en,ta,,,2020 novel coronavirus,2020 ம் ஆண்டின் நூதன கொரோனாவைரஸ்
33,en,ta,,,about coronavirus,கொரோனா வைரஸைப் பற்றி
39,en,ta,,,acute respiratory distress syndrome,மோசமான சுவாசக் கோளாறு நோய்க்குறி
40,en,ta,,,advanced hand sanitizer,மேம்பட்ட ஹேண்ட் சானிட்டைசர்
41,en,ta,,,Affected by coronavirus,கொரோனாவைரஸால் பாதிக்கப்பட்ட
42,en,ta,,,after exposure,நேரிடுதலுக்குப் பிறகு
43,en,ta,,,After the epidemic,தொற்றுநோய்க்குப் பிறகான
44,en,ta,,,After the outbreak,நோய் பரவலுக்குப் பிறகான
47,en,ta,,,airborne virus,காற்றில் பரவும் வைரஸ்
48,en,ta,,,alcohol based hand sanitizer,ஆல்கஹால் கலந்த ஹேண்ட் சானிட்டைசர்
49,en,ta,,,alcohol hand sanitizer,ஆல்கஹால் ஹேண்ட் சானிட்டைசர்
51,en,ta,,,alcohol-based hand sanitizer,ஆல்கஹால் கலந்த ஹேண்ட் சானிட்டைசர்
59,en,ta,,,Anti-Corona virus spray,கொரோனா வைரஸ் எதிர்ப்பு ஸ்ப்ரே
60,en,ta,,,antibacterial hand sanitizer,பாக்டீரியா எதிர்ப்பு ஹேண்ட் சானிட்டைசர்
61,en,ta,,,ARDS,ARDS
64,en,ta,,,avoid exposure,நேரிடுதலைத் தவிர்க்கவும்
65,en,ta,,,be infected,நோய்த்தொற்றுக்கு உள்ளாகுதல்
75,en,ta,,,Beware of coronavirus,கொரோனாவைரஸ் ஜாக்கிரதை
76,en,ta,,,bilateral interstitial pneumonia,எதிலும் சாராத இடைநிலை நிமோனியா
77,en,ta,,,CDC,CDC
78,en,ta,,,Center for Disease Control,நோய்க் கட்டுப்பாட்டு மையம்
83,en,ta,,,community spread,சமூகப் பரவல்
84,en,ta,,,compulsory quarantine,கண்டிப்பான தனிமைப்படுத்துதல்
85,en,ta,,,contagious,தொற்றும் தன்மை கொண்டது
135,en,ta,,,coronavirus,கொரோனா வைரஸ்
136,en,ta,,,coronavirus (COVID-19),கொரோனா வைரஸ் (கோவிட்-19)
137,en,ta,,,coronavirus alert,கொரோனா வைரஸ் எச்சரிக்கை
139,en,ta,,,coronavirus cases,கொரோனா வைரஸ் நோயாளிகள்
141,en,ta,,,coronavirus concerns,கொரோனா வைரஸ் சந்தேகங்கள்
143,en,ta,,,coronavirus crisis,கொரோனா வைரஸ் நெருக்கடி
149,en,ta,,,coronavirus disease,கொரோனா வைரஸ் நோய்
150,en,ta,,,Coronavirus disease (COVID-19) outbreak,கொரோனாவைரஸ் நோய் (கோவிட்-19) பரவல்
153,en,ta,,,coronavirus early symptoms,கொரோனாவைரஸ் ஏற்படுத்தும் தொடக்கநிலை அறிகுறிகள்
155,en,ta,,,coronavirus epidemic,கொரோனா வைரஸ் பெருவாரியாகப் பரவுதல்
156,en,ta,,,coronavirus exposure,கொரோனா வைரஸ் நேரிடுதல்
161,en,ta,,,coronavirus incubation,கொரோனா வைரஸ் அறிகுறிகள் தோன்றும் கால இடைவெளி
162,en,ta,,,coronavirus incubation period,கொரோனாவைரஸ் அடைகாத்தல் காலகட்டம்
163,en,ta,,,coronavirus infection,கொரோனா வைரஸ் நோய்த்தொற்று
168,en,ta,,,coronavirus map,கொரோனா வைரஸ் வரைபடம்
170,en,ta,,,coronavirus medicine,கொரோனா வைரஸ் மருந்து
171,en,ta,,,coronavirus medicines,கொரோனா வைரஸ் மருந்துகள்
172,en,ta,,,coronavirus news,கொரோனா வைரஸ் செய்திகள்
173,en,ta,,,coronavirus outbreak,கொரோனா வைரஸின் தீவிரப் பரவல்
174,en,ta,,,coronavirus pandemic,கொரோனா வைரஸின் சர்வதேசப் பரவல்
176,en,ta,,,coronavirus pneumonia,கொரோனா வைரஸ் நிமோனியா
177,en,ta,,,coronavirus precautions,கொரோனா வைரஸ் முன்னெச்சரிக்கை
178,en,ta,,,coronavirus prevention,கொரோனா வைரஸ் தடுப்பு
179,en,ta,,,coronavirus protection,கொரோனா வைரஸ் பாதுகாப்பு
180,en,ta,,,coronavirus quarantine,கொரோனா வைரஸ் தனிமைப்படுத்துதல்
182,en,ta,,,coronavirus SOS Alert,கொரோனாவைரஸ் SOS விழிப்பூட்டல்
183,en,ta,,,coronavirus spread,கொரோனா வைரஸ் பரவல்
