stringID,sourceLang,targetLang,pos,description,sourceString,targetString
xx_851,pt-PT,en,,,tele-escola,tele-school
xx_852,pt-PT,en,,,covid-19 na educação,covid-19 in education
xx_853,pt-PT,en,,,o que acontece às avaliações?,what happens to the evaluations?
xx_854,pt-PT,en,,,escola virtual,virtual school
xx_855,pt-PT,en,,,Coronavírus-Perguntas mais frequentes,Coronavirus-Frequently asked questions
xx_856,pt-PT,en,,,Sinais e sintomas,Signs and symptoms
xx_857,pt-PT,en,,,cuidados alimentares para crianças,nutritional care for children
xx_858,pt-PT,en,,,Áreas dedicadas Covid-19,Dedicated Covid-19 areas
xx_859,pt-PT,en,,,Cuidar dos seniores,Caring for seniors
xx_860,pt-PT,en,,,Cordão sanitário,Cordon sanitaire
xx_861,pt-PT,en,,,Virulência,Virulence
xx_862,pt-PT,en,,,Cerca sanitária,Sanitation fence
xx_863,pt-PT,en,,,Casos Confirmados,Confirmed cases
xx_864,pt-PT,en,,,Casos Recuperados,Recovered cases
xx_865,pt-PT,en,,,Grupos de risco,Groups of risk
xx_866,pt-PT,en,,,Óbitos,Deaths
xx_867,pt-PT,en,,,Casos Suspeitos,Suspected cases
xx_868,pt-PT,en,,,Equipamentos de proteção individual,Personal protective equipment
xx_869,pt-PT,en,,,Testes de despistagem,Screening test
xx_870,pt-PT,en,,,SARS-CoV-2 vs. Covid-19,SARS-CoV-2 vs. Covid-19
xx_871,pt-PT,en,,,cientistas publicam novos estudos,scientists publish new studies
xx_872,pt-PT,en,,,Nova variante do coronavírus,New variant of coronavirus
xx_873,pt-PT,en,,,artigos científicos sobre SARS-CoV-2,scientific articles about SARS-CoV-2
xx_874,pt-PT,en,,,estudo científico de 2007 na China,2007 scientific study in China
xx_875,pt-PT,en,,,"Prevenir, esclarecer, apoiar","Prevent, clarify, support"
xx_876,pt-PT,en,,,Plano de contingência,Contingency plan
xx_877,pt-PT,en,,,Infeção por Covid-19,Infection due to Covid-19
xx_878,pt-PT,en,,,Vigilância Epidemiológica,Epidemiological monitoring
xx_879,pt-PT,en,,,Cadeia de transmissão,Transmission chain
xx_880,pt-PT,en,,,Contágio,Contagion
xx_881,pt-PT,en,,,Contaminação,Contamination
xx_882,pt-PT,en,,,Epidemia,Epidemic
xx_883,pt-PT,en,,,limitações à circulação,movement limitations
xx_884,pt-PT,en,,,Imunidade,Immunity
xx_885,pt-PT,en,,,Quarentena,Quarantine
xx_886,pt-PT,en,,,Rastreio,Tracking
xx_887,pt-PT,en,,,Respirador,Respirator
xx_888,pt-PT,en,,,Portador Assintomático,Asymptomatic carrier
xx_889,pt-PT,en,,,Letalidade,Lethality
xx_890,pt-PT,en,,,Morbilidade,Morbidity
xx_891,pt-PT,en,,,Comorbilidade,Co-morbidity
xx_892,pt-PT,en,,,Controlo de Infeção,Infection control
xx_893,pt-PT,en,,,cancelar viagens,cancel trips
xx_894,pt-PT,en,,,informação a turistas,information for tourists
xx_895,pt-PT,en,,,surto do coronavírus,coronavirus outbreak
xx_896,pt-PT,en,,,alertas a passageiros,passenger alerts
xx_897,pt-PT,en,,,staff em horário reduzido,staff on a reduced schedule
xx_898,pt-PT,en,,,aviões parados,stopped flights
xx_899,pt-PT,en,,,propagação num avião,spread in a plane
xx_900,pt-PT,en,,,Restrições de mobilidade nos transportes,Mobility restrictions in transportation
