stringID,sourceLang,targetLang,pos,description,sourceString,targetString
25,en,yi,,,14 days in isolation,14 טעג אין איזאלאציע
26,en,yi,,,14 days quarantine,14 טעג קווארענטיין
27,en,yi,,,2019 coronavirus,2019 קאראנעוויירוס
28,en,yi,,,2019 novel coronavirus,2019 נייע קאראנעוויירוס
29,en,yi,,,2019-nCoV,2019-ען.סי.או.ווי.
30,en,yi,,,2020 coronavirus,2020 קאראנעוויירוס
31,en,yi,,,2020 novel coronavirus,2020 נייע קאראנעוויירוס
33,en,yi,,,about coronavirus,איבער קאראנעוויירוס
39,en,yi,,,acute respiratory distress syndrome,אקיוט רעספיראטארי דיסטרעס סינדראום
40,en,yi,,,advanced hand sanitizer,פארגעשריטענע האנט סאניטייזער
41,en,yi,,,Affected by coronavirus,באווירקט דורך די קאראנעוויירוס
42,en,yi,,,after exposure,נאכן זיין אויסגעשטעלט
43,en,yi,,,After the epidemic,נאך די עפידעמיע
44,en,yi,,,After the outbreak,נאך דעם אויסברוך
47,en,yi,,,airborne virus,וויירוס דורך די לופט
48,en,yi,,,alcohol based hand sanitizer,אלקאהאל באזירטע האנט סאניטייזער
49,en,yi,,,alcohol hand sanitizer,אלקאהאל האנט סאניטייזער
51,en,yi,,,alcohol-based hand sanitizer,אלקאהאל-באזירטע האנט סאניטייזער
59,en,yi,,,Anti-Corona virus spray,אנטי-קאראנע וויירוס ספרעי
60,en,yi,,,antibacterial hand sanitizer,אנטיבאקטעריע האנט סאניטייזער
61,en,yi,,,ARDS,ארדס
64,en,yi,,,avoid exposure,פארמיידט אויסגעשטעלטקייט
65,en,yi,,,be infected,זיין אנגעשטעקט
75,en,yi,,,Beware of coronavirus,זייט וואך איבער די קאראנעוויירוס
76,en,yi,,,bilateral interstitial pneumonia,ביילאטערל אינטערסטיטשל נעמאניע
77,en,yi,,,CDC,סי.די.סי.
78,en,yi,,,Center for Disease Control,צענטר פאר דיזיז קאנטראל
83,en,yi,,,community spread,קאמיוניטי צעשפרייטונג
