stringID,sourceLang,targetLang,pos,description,sourceString,targetString
25,en,so,,,14 days in isolation,14 cisho oo karantiil ah
26,en,so,,,14 days quarantine,karantiil 14 maalin ah
27,en,so,,,2019 coronavirus,2019 fayruuska corona
28,en,so,,,2019 novel coronavirus,buuga fayruuska corona 2019
29,en,so,,,2019-nCoV,2019-nCoV
30,en,so,,,2020 coronavirus,fayruuska corona 2020
31,en,so,,,2020 novel coronavirus,buuga fayruuska corona 2020
33,en,so,,,about coronavirus,kusaabsan fayruuska corona
39,en,so,,,acute respiratory distress syndrome,calaamada habka neefsashada ee ba'an
40,en,so,,,advanced hand sanitizer,gacmo nadiifiye la hormariyay
41,en,so,,,Affected by coronavirus,Waxaa saameeyay fayruuska corona
42,en,so,,,after exposure,u nuglaanshaha kadib
43,en,so,,,After the epidemic,Kadib cudurka saf-marka ah
44,en,so,,,After the outbreak,Kadib dilaacista
47,en,so,,,airborne virus,fayruuska neefta lagu kala qaado
48,en,so,,,alcohol based hand sanitizer,nadiifiyaha gamca ha oo kasamaysan khamri
49,en,so,,,alcohol hand sanitizer,gacmo nadiifiye kasamaysan khamro
51,en,so,,,alcohol-based hand sanitizer,gacmo nadiifiye kasamaysan khamro
59,en,so,,,Anti-Corona virus spray,Buufin lagu dilayo fayruuska corona
60,en,so,,,antibacterial hand sanitizer,gacmo nadiifiye bakteeriyada dila
61,en,so,,,ARDS,ARDS
64,en,so,,,avoid exposure,ka fogaw u nuglaanshaha
65,en,so,,,be infected,noqo mid qaadey cudurka
75,en,so,,,Beware of coronavirus,Ka war hay fayruuska corona
76,en,so,,,bilateral interstitial pneumonia,iswaydaarsiga burunkiitada ee duleelada unugyada
77,en,so,,,CDC,CDC
78,en,so,,,Center for Disease Control,Xarunta loogu talagay Xakamaynta Cudurka
83,en,so,,,community spread,ku faafitaanka bulshada
84,en,so,,,compulsory quarantine,karantill waajib ah
85,en,so,,,contagious,faafitaan badan
135,en,so,,,coronavirus,Fayruuska corona
136,en,so,,,coronavirus (COVID-19),fayruuska corona (COVID-19)
137,en,so,,,coronavirus alert,feejignaanta fayruuska corona
139,en,so,,,coronavirus cases,kiisaska fayruuska corona
141,en,so,,,coronavirus concerns,walaacyada fayruuska corona
143,en,so,,,coronavirus crisis,dhibaatada fayruuska corona
149,en,so,,,coronavirus disease,cudurka corona fayruuska
150,en,so,,,Coronavirus disease (COVID-19) outbreak,Dilaacitaanka cudurka fayruuska corona (COVID-19)
153,en,so,,,coronavirus early symptoms,calaamadaha hore ee fayruuska corona
155,en,so,,,coronavirus epidemic,fayruuska saf-mareen ka ah ee corona
156,en,so,,,coronavirus exposure,u nuglaanshaha fayruuska corona
161,en,so,,,coronavirus incubation,xananayta fayruuska corona
162,en,so,,,coronavirus incubation period,mudada xanaanayta fayruuska corona
163,en,so,,,coronavirus infection,qaadida fayruuska corona
168,en,so,,,coronavirus map,Khariirada fayruuska corona
170,en,so,,,coronavirus medicine,daawada fayruuska corona
171,en,so,,,coronavirus medicines,daawooyinka fayruuska corona
172,en,so,,,coronavirus news,wararka fayruuska corona
173,en,so,,,coronavirus outbreak,dilaacitaanka fayruuska corona
174,en,so,,,coronavirus pandemic,fayruuska xanuunka musiibada ah ee corona
176,en,so,,,coronavirus pneumonia,burunkiitada fayruuska corona
177,en,so,,,coronavirus precautions,kataxadarista fayruuska corona
178,en,so,,,coronavirus prevention,ka hor-tagida fayruuska corona
179,en,so,,,coronavirus protection,iska ilaalinta fayruuska corona
180,en,so,,,coronavirus quarantine,karantiilida fayruuska corona
182,en,so,,,coronavirus SOS Alert,Feejignaanta fayruuska corona SOS
183,en,so,,,coronavirus spread,faafitaanka fayruuska corona
184,en,so,,,coronavirus symptoms,calaamadaha fayruuska corona
185,en,so,,,coronavirus transmission,gudbitaanka fayruuska corona
186,en,so,,,coronavirus travel ban,xayiraada safar ee fayruuska corona
187,en,so,,,coronavirus travel restrictions,xayiraadaha safar ee fayruuska corona
188,en,so,,,coronavirus treatment,daaweynta fayruuska corona
190,en,so,,,coronavirus update,waxyaalaha ka cusub fayruuska corona
191,en,so,,,coronavirus vaccine,talaalka fayruuska corona
192,en,so,,,coronavirus vaccines,talaalaha fayruuska corona
198,en,so,,,covid cases,kiisaska covid
205,en,so,,,covid early symptoms,calaamada hore ee covid
213,en,so,,,covid incubation period,mudada xanaanaynta covid
215,en,so,,,covid international spread,faafitaanka caalami ah ee covid
216,en,so,,,covid international travel,safarada caalamiga ah ee covid
