stringID,sourceLang,targetLang,pos,description,sourceString,targetString
25,en,bs,,,14 days in isolation,14 dana u izolaciji
26,en,bs,,,14 days quarantine,14-dnevni karantin
27,en,bs,,,2019 coronavirus,2019 koronavirus
28,en,bs,,,2019 novel coronavirus,2019 novi koronavirus
29,en,bs,,,2019-nCoV,2019-nCoV
30,en,bs,,,2020 coronavirus,2020 koronavirus
31,en,bs,,,2020 novel coronavirus,2020 novi koronavirus
33,en,bs,,,about coronavirus,o koronavirusu
39,en,bs,,,acute respiratory distress syndrome,akutni respiratorni distres sindrom
40,en,bs,,,advanced hand sanitizer,napredno sredstvo za dezinfekciju ruku
41,en,bs,,,Affected by coronavirus,Pogođen koronavirusom
42,en,bs,,,after exposure,nakon izloženosti
43,en,bs,,,After the epidemic,Nakon epidemije
44,en,bs,,,After the outbreak,Nakon izbijanja
47,en,bs,,,airborne virus,virus koji se prenosi zrakom
48,en,bs,,,alcohol based hand sanitizer,sredstvo za dezinfekciju ruku na bazi alkohola
49,en,bs,,,alcohol hand sanitizer,alkoholno sredstvo za dezinfekciju ruku
51,en,bs,,,alcohol-based hand sanitizer,sredstvo za dezinfekciju ruku na bazi alkohola
59,en,bs,,,Anti-Corona virus spray,sprej protiv koronavirusa
60,en,bs,,,antibacterial hand sanitizer,antibakterijsko sredstvo za dezinfekciju ruku
61,en,bs,,,ARDS,ARDS
64,en,bs,,,avoid exposure,izbjegavajte izloženost
65,en,bs,,,be infected,biti inficiran
75,en,bs,,,Beware of coronavirus,Čuvajte se virusa
76,en,bs,,,bilateral interstitial pneumonia,Bilateralna intersticijska upala pluća
77,en,bs,,,CDC,CDC
78,en,bs,,,Center for Disease Control,Centar za kontrolu bolesti
83,en,bs,,,community spread,širenje u zajednici
84,en,bs,,,compulsory quarantine,obavezni karantin
85,en,bs,,,contagious,zarazni
135,en,bs,,,coronavirus,koronavirus
136,en,bs,,,coronavirus (COVID-19),koronavirus (COVID-19)
137,en,bs,,,coronavirus alert,koronavirus upozorenje
139,en,bs,,,coronavirus cases,slučajevi koronavirusa
141,en,bs,,,coronavirus concerns,koronavirus zabrinutosti
143,en,bs,,,coronavirus crisis,koronavirus kriza
149,en,bs,,,coronavirus disease,koronavirus bolest
150,en,bs,,,Coronavirus disease (COVID-19) outbreak,Koronavirus oboljenje (COVID-19) izbijanje
153,en,bs,,,coronavirus early symptoms,koronavirus rani simptomi
155,en,bs,,,coronavirus epidemic,epidemija koronavirusa
156,en,bs,,,coronavirus exposure,izloženost koronavirusu
161,en,bs,,,coronavirus incubation,koronavirus inkubacija
162,en,bs,,,coronavirus incubation period,koronavirus period inkubacije
163,en,bs,,,coronavirus infection,koronavirus infekcija
168,en,bs,,,coronavirus map,koronavirus mapa
170,en,bs,,,coronavirus medicine,koronavirus lijek
171,en,bs,,,coronavirus medicines,koronavirus lijekovi
172,en,bs,,,coronavirus news,koronavirus vijesti
173,en,bs,,,coronavirus outbreak,izbijanje koronavirusa
174,en,bs,,,coronavirus pandemic,pandemija koronavirusa
176,en,bs,,,coronavirus pneumonia,koronavirus upala pluća
177,en,bs,,,coronavirus precautions,koronavirus mjere predostrožnosti
178,en,bs,,,coronavirus prevention,koronavirus prevencija
179,en,bs,,,coronavirus protection,koronavirus zaštita
180,en,bs,,,coronavirus quarantine,koronavirus karantin
182,en,bs,,,coronavirus SOS Alert,koronavirus SOS upozorenje
183,en,bs,,,coronavirus spread,širenje koronavirusa
184,en,bs,,,coronavirus symptoms,simptomi koronavirusa
185,en,bs,,,coronavirus transmission,prenošenje koronavirusa
